    0.116538216746477730E+01    0.361727949880270516E+00   -0.152638753156931593E+02   -0.888830786363158376E+00   -0.867688091494440927E+00   -0.885678193386330026E-02   -0.489944988033066409E+00    0.578939046159976378E+00    0.396597161375505580E+01   -0.108774667708774331E+02   -0.994707695556006577E+01   -0.473374951018090595E+01    1
    0.238603630688706536E+01    0.460554632529877406E+01   -0.133382949017964805E+02   -0.746768603464359026E+00    0.807536165596797861E+00    0.395371695478968110E+00    0.316188862938169946E+00    0.503848870069962484E+00    0.408982154066602011E+01   -0.129792985079637191E+02   -0.812954890126820118E+01   -0.481708284351423899E+01    1
    0.314870613520698983E+01    0.314420287003298160E+01   -0.135014933243992772E+02   -0.147899220897842243E+01    0.156646517176005196E+01   -0.115555020045006618E+00    0.934837515744404213E+00    0.480575937541701026E+00    0.394474278552362589E+01   -0.133924533902309548E+02   -0.716204308465530559E+01   -0.490041617684757291E+01    1
    0.316399454154588256E+01    0.175036726625663969E+00   -0.152374362921614779E+02   -0.123704671152935974E+01    0.170296109167924170E+01    0.781349100278323494E-01   -0.512489867562807122E+00    0.525568958900380467E+00    0.279963529962618951E+01   -0.106601777602066399E+02   -0.649014432486690929E+01   -0.498374951018090595E+01    1
    0.422260490006437905E+01    0.276470039229044628E+01   -0.128282624334484119E+02   -0.830650542507199274E+00    0.177536830526263723E+01   -0.644886469289378317E+00   -0.542698191941082264E+00    0.505977373152102672E+00    0.452993220549406139E+01   -0.113319752802245759E+02   -0.629433746980658082E+01   -0.506708284351423988E+01    1
    0.425934239583671115E+01    0.180512672261953355E+01   -0.149105691909790039E+02    0.205084323883056641E+00    0.978982448577880859E-01    0.514227986335754395E+00   -0.582041859626770020E+00    0.482455294466018703E+00    0.423162248842000999E+01   -0.121229107379913330E+02   -0.595973282595984966E+01   -0.515041617684757291E+01    1
    0.899696133359670691E+00    0.235176620305359352E+01   -0.127723977565765381E+02    0.197295665740966797E+00    0.345213413238525391E-01    0.760499000549316406E+00    0.763517022132873535E+00    0.378336270723342916E+00    0.495642782852113228E+01   -0.127679443359375000E+02   -0.249910297731640352E+01   -0.523374951018090417E+01    1
    0.594559465327447967E+01    0.540642334511907841E+01   -0.126936808573565223E+02    0.134162210322719000E+01   -0.968285599656569573E+00   -0.339912723581201059E+00    0.300086705166182410E+00    0.335924466003125644E+00    0.227808327039154213E+01   -0.136842314041180888E+02   -0.178412018651771143E+01   -0.531708284351423810E+01    1
    0.485845395970779137E+01    0.200158343948410833E+01   -0.120467045401825619E+02    0.135051474937837090E+01    0.159261970097379146E+01    0.486573202881245948E+00    0.994781613228663097E+00    0.351452255022532856E+00    0.401536552455626072E+01   -0.123021181081227660E+02   -0.172764893478908577E+01   -0.540041617684757203E+01    1
    0.118808985741825368E+01    0.269455509656465031E+01   -0.132031391319881095E+02   -0.232669443320904890E+00   -0.136548230983171526E+01    0.450962184190744964E+00    0.477136451679491369E+00    0.301589141248722326E+00    0.579146765426254007E+01   -0.118673497099851968E+02   -0.871882354002117332E+00   -0.548374951018090506E+01    1
    0.612058720687944202E+01    0.220692884088734909E+01   -0.133430120825745782E+02   -0.332812348196472652E+00    0.666167603505358308E+00   -0.466493026521006104E+00    0.775679920926048316E+00    0.308165400590175553E+00    0.360195938466025645E+01   -0.110667570479788147E+02   -0.826431537637598135E+00   -0.556708284351423810E+01    1
    0.346043602392488525E+01    0.374911468099359713E+01   -0.144312655631590463E+02   -0.105085728991743954E+01   -0.205139268021481413E+00   -0.205278415751676047E+00    0.740409481452938056E+00    0.270966650179576218E+00    0.721682966884594990E+00   -0.113649779027189162E+02   -0.521048250298668747E+00   -0.565041617684757203E+01    1
    0.418418950969936976E+01    0.139561194515992937E+01   -0.159896631419881210E+02   -0.993400628617233661E-01   -0.154656703531767015E+01    0.530632990519719572E+00   -0.494599414416074357E+00    0.252180166743667500E+00    0.367147178286923825E+01   -0.114491687368173700E+02   -0.396730993039692670E+00   -0.573374951018090595E+01    1
    0.564728981182113543E+01    0.319823172464839178E+01   -0.141740854180587750E+02   -0.129243588894191586E+01    0.834398505190777851E+00   -0.185625332032722912E+00    0.654219303070413094E+00    0.224626773584847728E+00    0.332043083937673433E+01   -0.121736632110956862E+02   -0.282201743196861587E+00   -0.581708284351423899E+01    1
    0.587835733723521248E+01    0.317219187255680568E+01   -0.156678848266601562E+02   -0.141265654563903809E+01   -0.597754955291748047E+00   -0.420535922050476074E+00   -0.173388242721557617E+00    0.207866161728501336E+00    0.203452181145608435E+01   -0.139759724140167236E+02   -0.273102302135527719E+00   -0.590041617684757203E+01    1
    0.564532978863353740E+01    0.250682951876841909E+01   -0.147517742265112872E+02   -0.786486150318085109E+00    0.377886267104628359E+00   -0.103342134522945495E+00    0.210899404779378852E+00    0.226326123477144980E+00    0.260809240123277020E+01   -0.112659260432026933E+02   -0.249283606524415308E+00   -0.598374951018090417E+01    1
    0.459737461517803236E+01    0.497603049068411263E+01   -0.131228619240439510E+02   -0.926387162493349958E+00   -0.121788081073896493E+00   -0.881589600646138116E+00   -0.130539895690461760E+00    0.204580462441634359E+00    0.177808413109884911E+01   -0.134833292542571819E+02   -0.238382936971372916E+00   -0.606708284351423810E+01    1
    0.570090239652333786E+01    0.338083116377683712E+01   -0.155513811394896120E+02    0.362680583945635515E+00   -0.561357712638420381E+00    0.480309797303560604E+00   -0.910201815144279003E+00    0.230919361336055534E+00    0.165194222330371487E+01   -0.102985104995863583E+02   -0.225738248779750988E+00   -0.615041617684757114E+01    1
    0.279120135408701353E+01    0.131897347514735896E+01   -0.151554063115011264E+02    0.101056253903918014E+01   -0.142261486382337599E+01    0.810004152481319961E+00   -0.633815630081011605E+00    0.221108713939089013E+00    0.225267397539004532E+01   -0.106200052404785001E+02   -0.201792890594779312E+00   -0.623374951018090506E+01    1
    0.558499333530856035E+01    0.510442410592899432E+01   -0.147439414188597517E+02   -0.169045281700158245E+01   -0.505387086022528020E+00   -0.671780555728646700E+00   -0.727326729398206862E+00    0.158872747764743055E+00    0.223243005247467563E+01   -0.118131143357726227E+02   -0.665274853398399868E-01   -0.631708284351423810E+01    1
    0.401741073634909984E+01    0.791019318108738601E+00   -0.128627416583454703E+02   -0.634646810581373177E+00    0.150824791001108816E+01   -0.229186419604422209E+00    0.369225744201943318E+00    0.133652645239439205E+00    0.341598125433671740E+01   -0.139040408610735202E+02   -0.461619101320017294E-01   -0.640041617684757114E+01    1
    0.609555889541506168E+01    0.377625307373018604E+01   -0.146320627911935706E+02   -0.127015213358155021E+01    0.343376756576496689E+00   -0.761525420496425243E+00   -0.280395346569598525E+00    0.133407486408981479E+00    0.766300468269802582E+00   -0.130746595292075813E+02   -0.405151324943364005E-01   -0.648374951018090417E+01    1
    0.455216257046271355E+01    0.167608540112507964E+01   -0.142607203155694826E+02    0.894488076379762020E+00   -0.490521699420320978E+00    0.719089477591109194E+00    0.913854174541366415E-01    0.128180477274995180E+00    0.260633442195966536E+01   -0.138049015455673114E+02   -0.385347276480051334E-01   -0.656708284351423810E+01    1
    0.495623947859493175E+01    0.421505927165919303E+01   -0.152479449837071552E+02   -0.367365125874166143E+00   -0.937330708485084596E+00    0.651753651075507312E+00   -0.987423491622637539E+00    0.870003856317470847E-01    0.272726785252622195E+01   -0.109393017332823206E+02   -0.512824253234830160E-02   -0.665041617684757114E+01    1
