    0.594559465327447967E+01    0.540642334511907841E+01   -0.126936808573565223E+02    0.134162210322719000E+01   -0.968285599656569573E+00   -0.339912723581201059E+00    0.300086705166182410E+00    0.335924466003125644E+00    0.227808327039154213E+01   -0.136842314041180888E+02   -0.178412018651771143E+01
    0.485845395970779137E+01    0.200158343948410833E+01   -0.120467045401825619E+02    0.135051474937837090E+01    0.159261970097379146E+01    0.486573202881245948E+00    0.994781613228663097E+00    0.351452255022532856E+00    0.401536552455626072E+01   -0.123021181081227660E+02   -0.172764893478908577E+01
    0.118808985741825368E+01    0.269455509656465031E+01   -0.132031391319881095E+02   -0.232669443320904890E+00   -0.136548230983171526E+01    0.450962184190744964E+00    0.477136451679491369E+00    0.301589141248722326E+00    0.579146765426254007E+01   -0.118673497099851968E+02   -0.871882354002117332E+00
    0.612058720687944202E+01    0.220692884088734909E+01   -0.133430120825745782E+02   -0.332812348196472652E+00    0.666167603505358308E+00   -0.466493026521006104E+00    0.775679920926048316E+00    0.308165400590175553E+00    0.360195938466025645E+01   -0.110667570479788147E+02   -0.826431537637598135E+00
    0.612058720687944202E+01    0.220692884088734909E+01   -0.133430120825745782E+02   -0.332812348196472652E+00    0.666167603505358308E+00   -0.466493026521006104E+00    0.775679920926048316E+00    0.308165400590175553E+00    0.360195938466025645E+01   -0.110667570479788147E+02   -0.826431537637598135E+00
    0.346043602392488525E+01    0.374911468099359713E+01   -0.144312655631590463E+02   -0.105085728991743954E+01   -0.205139268021481413E+00   -0.205278415751676047E+00    0.740409481452938056E+00    0.270966650179576218E+00    0.721682966884594990E+00   -0.113649779027189162E+02   -0.521048250298668747E+00
    0.418418950969936976E+01    0.139561194515992937E+01   -0.159896631419881210E+02   -0.993400628617233661E-01   -0.154656703531767015E+01    0.530632990519719572E+00   -0.494599414416074357E+00    0.252180166743667500E+00    0.367147178286923825E+01   -0.114491687368173700E+02   -0.396730993039692670E+00
    0.564728981182113543E+01    0.319823172464839178E+01   -0.141740854180587750E+02   -0.129243588894191586E+01    0.834398505190777851E+00   -0.185625332032722912E+00    0.654219303070413094E+00    0.224626773584847728E+00    0.332043083937673433E+01   -0.121736632110956862E+02   -0.282201743196861587E+00
    0.587835733723521248E+01    0.317219187255680568E+01   -0.156678848266601562E+02   -0.141265654563903809E+01   -0.597754955291748047E+00   -0.420535922050476074E+00   -0.173388242721557617E+00    0.207866161728501336E+00    0.203452181145608435E+01   -0.139759724140167236E+02   -0.273102302135527719E+00
    0.564532978863353740E+01    0.250682951876841909E+01   -0.147517742265112872E+02   -0.786486150318085109E+00    0.377886267104628359E+00   -0.103342134522945495E+00    0.210899404779378852E+00    0.226326123477144980E+00    0.260809240123277020E+01   -0.112659260432026933E+02   -0.249283606524415308E+00
