    0.236181464999261159E+01    0.551329796089180491E+01   -0.373765022133643399E+01   -0.106141894048937813E+01    0.626167091336028658E+00    0.274655752054147828E+00    0.575394935700939913E+00   -0.112492045186600720E+02   -0.537683970719368576E+00
    0.401608454448699970E+01    0.563227719881236588E+01   -0.332408571243286133E+01   -0.120167970657348633E+00    0.216365456581115723E+00    0.279741229773759870E+00    0.166757880205690867E+01   -0.107128417491912842E+02   -0.523330781887434759E+00
    0.522454033610019497E+01    0.485239533476956986E+01   -0.312221866578699503E+01    0.261961460921398714E+00   -0.286259544722656578E+00    0.203867146647294273E+00    0.172200886512584517E+01   -0.124397618578834770E+02   -0.191482756022590739E+00
    0.522454033610019497E+01    0.485239533476956986E+01   -0.312221866578699503E+01    0.261961460921398714E+00   -0.286259544722656578E+00    0.203867146647294273E+00    0.172200886512584517E+01   -0.124397618578834770E+02   -0.191482756022590739E+00
    0.593835823039386490E+01    0.244919980237547419E+01   -0.294625792259085895E+01   -0.304849026131812639E+00    0.286084522672774844E+00    0.188396231327763009E+00    0.445138449470824815E+00   -0.104430948819136322E+02   -0.100291356486241101E+00
    0.593835823039386490E+01    0.244919980237547419E+01   -0.294625792259085895E+01   -0.304849026131812639E+00    0.286084522672774844E+00    0.188396231327763009E+00    0.445138449470824815E+00   -0.104430948819136322E+02   -0.100291356486241101E+00
    0.507419255784789414E+00    0.348807782160259539E+01   -0.146993564396212051E+01   -0.100153908143422821E+01   -0.152388766880584559E-01    0.120674285167747350E+00    0.476088792550312956E+01   -0.133930871596733549E+02   -0.912184254902241448E-01
    0.507419255784789414E+00    0.348807782160259539E+01   -0.146993564396212051E+01   -0.100153908143422821E+01   -0.152388766880584559E-01    0.120674285167747350E+00    0.476088792550312956E+01   -0.133930871596733549E+02   -0.912184254902241448E-01
    0.179403876012334873E+01    0.191192382930339044E+01   -0.141873118695504452E+01   -0.184981000383805649E+01    0.975241745640142987E-01    0.969106462123004303E-01    0.111846722348577154E+01   -0.121352287788403714E+02   -0.897863915746945351E-01
    0.179403876012334873E+01    0.191192382930339044E+01   -0.141873118695504452E+01   -0.184981000383805649E+01    0.975241745640142987E-01    0.969106462123004303E-01    0.111846722348577154E+01   -0.121352287788403714E+02   -0.897863915746945351E-01
    0.367394225719935941E+01    0.489548080098160288E+01   -0.362496169350928721E+01   -0.611567047076117198E+00    0.301998335813895569E+00    0.150151776554646038E+00    0.220798117418822093E+01   -0.126963065003035975E+02   -0.610069111781858520E-01
    0.192701113584399009E+01    0.548365475037285233E+01   -0.270663420408996114E+01   -0.316591579062200479E+00    0.802994766522788561E+00    0.165014368445710602E+00    0.418106364869375025E+01   -0.102824350747886584E+02   -0.573721696409483090E-01
    0.193937318346544840E+01    0.603195206615516888E+01   -0.361012508703482737E+01    0.603971067176161114E+00    0.978063741178565760E+00    0.146645058875658901E+00    0.156887197645250032E+01   -0.109936439876079408E+02   -0.406625669943636581E-01
    0.101333545961778970E+01    0.212441213280259644E+01   -0.141437490182149395E+01   -0.161456264980276676E+01    0.229526497249067596E+00    0.842923706400187794E-01    0.546687246980997621E+01   -0.132407881390668081E+02   -0.285021621774664384E-01
    0.320630420351401302E+01    0.211727336137361366E+01   -0.285487652928198576E+01   -0.562754989776561798E+00    0.420264214515399193E+00    0.121614032891845816E+00    0.616176263754651191E-01   -0.112599060578139891E+02   -0.196974409738219260E-01
    0.478344720882426788E+01    0.440871486221772280E+01   -0.253451320273322445E+01    0.192751993204267613E+00    0.412993400104517683E+00    0.574019212907293172E-01    0.143633454242808489E+01   -0.113932172968847780E+02   -0.195013974291492927E-01
    0.207548306381057568E+01    0.420639000551285314E+01   -0.241016460185122083E+01   -0.130008419885120796E+00    0.147263027180901229E+00    0.938479238121214532E-01    0.463498296249999342E+01   -0.136633115480082523E+02   -0.185790324823558312E-01
    0.610307659221288823E+01    0.308339881205355670E+01   -0.249385829482671229E+01   -0.120107775047279652E+00   -0.394323369842779603E+00    0.543154765634570116E-01    0.939304276232854507E+00   -0.133739237707270959E+02   -0.756241205786094880E-02
    0.365038995338522554E+01    0.519265365911591115E+01   -0.337800250894638410E+01    0.105164251492502459E+01    0.925262741054807991E+00    0.146220021141225138E-01    0.297320353935779158E+01   -0.123564988807365133E+02   -0.430906009472711501E-02
    0.417617211143004941E+01    0.384558489149528304E+01   -0.323213185031542505E+01    0.991368916831833147E+00    0.918491666205877744E+00    0.505598478793487863E-01    0.296559207634902355E+01   -0.112975790632154034E+02   -0.413451236845142987E-02
    0.167107507638750064E+01    0.396108136289336787E+01   -0.246261875687971798E+01   -0.126582992444384712E+01    0.915623837910101601E+00    0.528348823831362238E-01    0.348937794493496378E+01   -0.109290402168035534E+02   -0.154950695214667333E-02
    0.548240341391115393E+01    0.333627419448372864E+01   -0.229334342489774556E+01   -0.121518457752761622E+01    0.397258019158437392E+00    0.500033162006204845E-01    0.241212544968777021E+01   -0.110368460178453507E+02   -0.123522453304519787E-02
