    0.392928195727638840E+01    0.431561799633589782E+01    0.375106823446181181E+01    0.119316629954529452E+01    0.230799557936020339E+01    0.198853602702620242E+04    0.973753153227080332E+02    0.492242050768606720E+01    0.972230423724458603E+01    0.226433653981829242E+00    0.192532458822619224E+01    0.418690889489471463E+01    0.228945939667633728E-10   -0.171813984086482829E+01
    0.280326133318824233E+01    0.264897880518288220E+01    0.498784935717859579E+01    0.845687999673265134E+00    0.479032055421362912E+01    0.368716368833288880E+04    0.333428578830628055E+02    0.231620204832006449E+01    0.623551474771265468E+01    0.268082464657090735E+00    0.502008490616363279E+01    0.253132779208738334E+01    0.888163204622207506E-10   -0.170682158023390729E+01
    0.280326133318824233E+01    0.264897880518288220E+01    0.498784935717859579E+01    0.845687999673265134E+00    0.479032055421362912E+01    0.368716368833288880E+04    0.333428578830628055E+02    0.231620204832006449E+01    0.623551474771265468E+01    0.268082464657090735E+00    0.502008490616363279E+01    0.253132779208738334E+01    0.888163204622207506E-10   -0.170682158023390729E+01
    0.466888162167686360E+01    0.461271782150436582E+01    0.325034197570596506E+01    0.449660494874094763E+01    0.324753245329122064E+01    0.609314566731859122E+04    0.235683382526790624E+02    0.765580403516823882E+01    0.920944644135662394E+01   -0.111048549487810289E+01    0.192863480987968261E+01    0.267655468950288045E+01    0.114124085653866873E-10   -0.163526211838178592E+01
    0.429364506984751504E+01    0.201542332709470973E+01    0.232707700991767652E+01    0.175578000615752294E+00    0.566705123501104069E+01    0.551714064754530409E+04    0.276344545121699348E+02    0.881032146199708599E+01    0.907134226438211755E+01    0.168661117292485940E+01    0.328362414022433313E+01    0.349184383249645380E+01    0.692658388850250411E-10   -0.152547243648188235E+01
    0.429364506984751504E+01    0.201542332709470973E+01    0.232707700991767652E+01    0.175578000615752294E+00    0.566705123501104069E+01    0.551714064754530409E+04    0.276344545121699348E+02    0.881032146199708599E+01    0.907134226438211755E+01    0.168661117292485940E+01    0.328362414022433313E+01    0.349184383249645380E+01    0.692658388850250411E-10   -0.152547243648188235E+01
    0.138611274275481566E+01    0.457343019838465192E+01    0.218317384972457962E+01    0.404731787383321517E+01    0.340987473665308460E+01    0.505376204525394769E+04    0.321585393789436722E+02    0.687813594183688259E+01    0.889750826429205333E+01   -0.296845662391010068E+00    0.148796306479583063E+01    0.416970206699859247E+01    0.491280684251021453E-10   -0.149996608742929749E+01
    0.138611274275481566E+01    0.457343019838465192E+01    0.218317384972457962E+01    0.404731787383321517E+01    0.340987473665308460E+01    0.505376204525394769E+04    0.321585393789436722E+02    0.687813594183688259E+01    0.889750826429205333E+01   -0.296845662391010068E+00    0.148796306479583063E+01    0.416970206699859247E+01    0.491280684251021453E-10   -0.149996608742929749E+01
    0.409383933935898980E+01    0.600735070565244378E+01    0.349759927011138538E+01    0.575404915515088611E+01    0.150217232633805020E+01    0.242471469769117493E+04    0.786110770263828726E+02    0.988985638067061146E+01    0.842714037042746966E+01   -0.115394894101543311E+01    0.180293000382548230E+01    0.308037789686094010E+01    0.710186230115182710E-11   -0.148454255194938978E+01
    0.409383933935898980E+01    0.600735070565244378E+01    0.349759927011138538E+01    0.575404915515088611E+01    0.150217232633805020E+01    0.242471469769117493E+04    0.786110770263828726E+02    0.988985638067061146E+01    0.842714037042746966E+01   -0.115394894101543311E+01    0.180293000382548230E+01    0.308037789686094010E+01    0.710186230115182710E-11   -0.148454255194938978E+01
    0.600110201885988293E+01    0.463019316792835500E+01    0.472418452447604675E+01    0.192699776232560849E+01    0.597768653471384681E+01    0.185428994548955643E+04    0.711039791027847912E+02    0.738450937849577116E+01    0.423245115089899304E+01   -0.906437340027874683E-01    0.227141789406575034E+01    0.277580207111284016E+01    0.428782799717897295E-10   -0.147913777070212249E+01
    0.521800517004741859E+01    0.412029533092546796E+01    0.488523032712583039E+01    0.163208029880970473E+01    0.142421193710867788E+01    0.507154076085575707E+04    0.379567991820622623E+02    0.673181013335574363E+01    0.981701574100448582E+01    0.581381986459187150E+00    0.292338059262488459E+01    0.265448369466484513E+01    0.226884215740691040E-10   -0.146866373768752667E+01
    0.490801689234538419E+01    0.327097143826066494E+01    0.233142607147586878E+01    0.524226961351693088E+01    0.258267853228249322E+01    0.360843584834811600E+04    0.460183464746756030E+02    0.517374427608798726E+01    0.757186712981187604E+01   -0.882602002474408787E+00    0.181156889778746955E+01    0.380646067707997027E+01    0.483045732655672022E-10   -0.146439716577013823E+01
    0.335004104019515614E+01    0.352041689282165748E+01    0.221104400069557183E+01    0.304653690229715801E+01    0.248468373050229241E+01    0.554983778872757057E+03    0.105432287698156472E+03    0.357708954041532634E+00    0.925803701699155823E+01   -0.375501075671342388E+00    0.443049137704801410E+01    0.386312396319395290E+01    0.564970812882106574E-10   -0.145825673780118326E+01
    0.170778476959345088E+00    0.162005266748266608E+01    0.332825613442704471E+01    0.306963370414942460E+01    0.157454597345833269E+01    0.645496437059786967E+04    0.150876044472044715E+02    0.276910365403241432E+01    0.992517915940557138E+01   -0.438648636832892347E+00    0.532068849102281227E+01    0.266722198571972902E+01    0.717894484178466510E-10   -0.140737460332291708E+01
    0.429840573287983752E+01    0.356965234292011813E+01    0.431366084104659642E+01    0.422517974107956285E+01    0.162467805374076324E+01    0.358638495978279298E+04    0.344526782541705856E+02    0.384908123646102407E+01    0.731150507801087990E+01    0.426280032811793497E+00    0.171470824227849361E+01    0.305314995630337993E+01    0.771417879158242683E-10   -0.128547072303090792E+01
    0.429840573287983752E+01    0.356965234292011813E+01    0.431366084104659642E+01    0.422517974107956285E+01    0.162467805374076324E+01    0.358638495978279298E+04    0.344526782541705856E+02    0.384908123646102407E+01    0.731150507801087990E+01    0.426280032811793497E+00    0.171470824227849361E+01    0.305314995630337993E+01    0.771417879158242683E-10   -0.128547072303090792E+01
    0.223917650738333984E+01    0.589591404272126507E+01    0.234092879074966342E+01    0.467938078256793144E+01    0.144694106224319530E+01    0.397039973260044053E+04    0.361719843657731417E+02    0.180285593145130796E+01    0.800399837855539253E+01   -0.498297694814568981E+00    0.242734345694788978E+01    0.392884417267699693E+01    0.580929062626088229E-10   -0.126843406374400702E+01
    0.261768599312886918E+01    0.394258846763560333E+01    0.623474192432944663E+00    0.303607371906514345E+01    0.272413549663394816E+00    0.260443494965536729E+04    0.486123182942436998E+02    0.665084661174584468E+01    0.661089299976007094E+01    0.606509014086635823E-01    0.386435688482424711E+01    0.325759311118087425E+01    0.524019624960753770E-10   -0.118439986333829528E+01
    0.261768599312886918E+01    0.394258846763560333E+01    0.623474192432944663E+00    0.303607371906514345E+01    0.272413549663394816E+00    0.260443494965536729E+04    0.486123182942436998E+02    0.665084661174584468E+01    0.661089299976007094E+01    0.606509014086635823E-01    0.386435688482424711E+01    0.325759311118087425E+01    0.524019624960753770E-10   -0.118439986333829528E+01
    0.241173810237760211E+01    0.355905109792749608E+01    0.385122016934533340E+01    0.520318567979090929E+00    0.150975673945217825E+01    0.130742524977344874E+04    0.858787539174317374E+02    0.237439588884143449E+01    0.540631258942727655E+01   -0.136164977353742467E+01    0.237097649467282823E+01    0.449646815922722620E+01    0.803072790899904697E-10   -0.117655498038892814E+01
    0.848984209431165149E+00    0.176168250799552917E+01    0.272945123451803973E+01    0.346231357618940416E+01    0.263301627251191084E+01    0.125599984105918179E+04    0.908443042148167308E+02    0.530407951140848066E+01    0.550449979617646257E+01    0.133529884564249324E+01    0.238117491852027419E+01    0.426876336997557004E+01    0.744773477926802124E-10   -0.116950427850890160E+01
    0.451937995287480287E+01    0.173389884455779097E+01    0.415970882266378794E+00    0.267924233056255146E+01    0.497452815463949793E+01    0.498053634023549421E+04    0.395532657401271681E+01    0.741605113217852052E+00    0.841048573839265146E+01    0.217504494857866604E+00    0.265502247484576692E+01    0.488463447846143861E+01    0.322918336753839332E-10   -0.116829790263783551E+01
    0.177534791311058426E+01    0.490931671177192808E+01    0.484592648437997742E+01    0.311388587215163026E+01    0.328334570021160088E+01    0.218395387930477227E+04    0.382447421792718316E+02    0.323401250978885191E+01    0.468507106997805778E+01   -0.118562170675325040E+00    0.296745014041865174E+01    0.360985198516994688E+01    0.655531885594527127E-10   -0.115802256012930949E+01
    0.181082283717801718E+00    0.367699328545347282E+01    0.344137041692603685E+01    0.449360982566753453E+01    0.303331259224287164E+01    0.328384805917199446E+04    0.363336621817323788E+02    0.561464323841802404E+01    0.772437189578261396E+01   -0.516316540598582341E+00    0.327317120926640337E+01    0.350507928957915915E+01    0.706433383950887468E-10   -0.107956775596622467E+01
    0.181082283717801718E+00    0.367699328545347282E+01    0.344137041692603685E+01    0.449360982566753453E+01    0.303331259224287164E+01    0.328384805917199446E+04    0.363336621817323788E+02    0.561464323841802404E+01    0.772437189578261396E+01   -0.516316540598582341E+00    0.327317120926640337E+01    0.350507928957915915E+01    0.706433383950887468E-10   -0.107956775596622467E+01
    0.153410612243473055E+01    0.849984740671373279E-01    0.373902488531602284E+01    0.544460885816559825E+00    0.463234248275126159E+01    0.280093952150193991E+04    0.327917698824134121E+02    0.482740603378689848E+01    0.641811145654600246E+01   -0.170435244001891917E-01    0.598533680818620439E+01    0.434698235937361854E+01    0.804383894910666043E-10   -0.102823481953956120E+01
    0.497599784193011097E+01    0.424472249083900799E+01    0.279018960205800770E+01    0.401567772319272631E+01    0.683814035395719166E+00    0.264715822167511715E+04    0.418793330865045164E+02    0.585548877685317848E+01    0.703439990109675950E+01   -0.527572545872206256E+00    0.152497512336700169E+01    0.382219596997125377E+01    0.663362210509186762E-10   -0.100195705868609153E+01
    0.497599784193011097E+01    0.424472249083900799E+01    0.279018960205800770E+01    0.401567772319272631E+01    0.683814035395719166E+00    0.264715822167511715E+04    0.418793330865045164E+02    0.585548877685317848E+01    0.703439990109675950E+01   -0.527572545872206256E+00    0.152497512336700169E+01    0.382219596997125377E+01    0.663362210509186762E-10   -0.100195705868609153E+01
    0.225157395677668637E+01    0.430911270524269518E+01    0.383487659655233681E+01    0.458580608751077623E+01    0.153005920304346410E+01    0.156292084917647185E+04    0.725008924693324275E+02    0.799012134183221345E+01    0.862457553864415161E+01   -0.185040938831640589E+01    0.338769369712197843E+01    0.316278334595492572E+01    0.946430711417515468E-12   -0.986239046977772871E+00
    0.255441161805175687E+01    0.164904772683243328E+01    0.235438038445338149E+01    0.270440384393131428E+01    0.516081647382226549E+01    0.196344676136885278E+04    0.599380234288621310E+02    0.899848528674678860E+01    0.762979450366428313E+01    0.759977300511555764E+00    0.425140487773537590E+01    0.443777684914732795E+01    0.115293704443412102E-10   -0.959174199773908831E+00
    0.255441161805175687E+01    0.164904772683243328E+01    0.235438038445338149E+01    0.270440384393131428E+01    0.516081647382226549E+01    0.196344676136885278E+04    0.599380234288621310E+02    0.899848528674678860E+01    0.762979450366428313E+01    0.759977300511555764E+00    0.425140487773537590E+01    0.443777684914732795E+01    0.115293704443412102E-10   -0.959174199773908831E+00
    0.578083721880949586E+01    0.323666905360745139E+01    0.422412245388572138E+01    0.190609153031946010E+01    0.214492768424882874E+01    0.704488663547186889E+03    0.978589828257167795E+02    0.912627407714751193E+01    0.531322402650411618E+01    0.105864002092665199E+01    0.452726807841848888E+01    0.252985183630899613E+01    0.244767994878810413E-10   -0.936505686166277607E+00
    0.578083721880949586E+01    0.323666905360745139E+01    0.422412245388572138E+01    0.190609153031946010E+01    0.214492768424882874E+01    0.704488663547186889E+03    0.978589828257167795E+02    0.912627407714751193E+01    0.531322402650411618E+01    0.105864002092665199E+01    0.452726807841848888E+01    0.252985183630899613E+01    0.244767994878810413E-10   -0.936505686166277607E+00
    0.464140555580478509E+01    0.189039157685695791E+01    0.391977885754414457E+01    0.264461703795318215E+01    0.282932376255573281E+01    0.919720359474582210E+03    0.185726104772203172E+03    0.397176877991004229E+01    0.292921447163653692E+01    0.538656059413616717E+00    0.523018009231423697E+01    0.298236241528982893E+01    0.493252246881842407E-10   -0.911647745679609489E+00
    0.285385044954822220E+01    0.216083665057859742E+01    0.536741901980153724E+01    0.263060064726154008E+00    0.526793094484023783E+00    0.100523940362982603E+04    0.799110426880355504E+02    0.778872244156552096E+01    0.683516480465567877E+01   -0.156276091627061797E+00    0.579051209656879440E+01    0.844939544120474895E+00    0.557075647418753469E-10   -0.890266031356802268E+00
    0.377257442153491906E+01    0.106271402819732297E+00    0.204968448413664284E+01    0.445179367304867568E+00    0.584849678169984538E-01    0.102446688695508533E+04    0.884822110596125952E+02    0.134683751398001506E+01    0.469387189926971082E+01   -0.249311215036367440E+00    0.376398151629978539E+01    0.375657715667825931E+01    0.536819247058527797E-10   -0.854996246999254250E+00
    0.377257442153491906E+01    0.106271402819732297E+00    0.204968448413664284E+01    0.445179367304867568E+00    0.584849678169984538E-01    0.102446688695508533E+04    0.884822110596125952E+02    0.134683751398001506E+01    0.469387189926971082E+01   -0.249311215036367440E+00    0.376398151629978539E+01    0.375657715667825931E+01    0.536819247058527797E-10   -0.854996246999254250E+00
    0.129040118272849358E+01    0.156674843495192873E+01    0.149137311397392103E+01    0.435512497027026413E+01    0.491401000114604347E+01    0.432512976138011891E+04    0.269590573667275013E+01    0.250112205546086752E+01    0.792081369517990197E+01    0.159652663759069169E+01    0.243515583617920273E+01    0.479319431335569490E+01    0.884331599337577872E-10   -0.817922189393735510E+00
    0.129040118272849358E+01    0.156674843495192873E+01    0.149137311397392103E+01    0.435512497027026413E+01    0.491401000114604347E+01    0.432512976138011891E+04    0.269590573667275013E+01    0.250112205546086752E+01    0.792081369517990197E+01    0.159652663759069169E+01    0.243515583617920273E+01    0.479319431335569490E+01    0.884331599337577872E-10   -0.817922189393735510E+00
    0.351799794875745864E+01    0.583660473352365150E+00    0.188465661684405150E+01    0.258658535464451500E+01    0.454771640069167926E+01    0.313947450194330213E+04    0.167597911802256299E+02    0.869913442775289703E+01    0.684746253814520944E+01    0.788796047141976597E+00    0.318110572068087949E+01    0.372250575222008306E+01    0.973482769558024207E-10   -0.817575014764400643E+00
    0.959221127694153908E+00    0.162255395873056285E+01    0.287914728265464559E+01    0.517156745563057108E+01    0.391332644448643663E+01    0.552092207204447959E+03    0.898591744487614932E+02    0.602195789528108527E+01    0.611000204260337476E+01    0.106685650488796924E+01    0.315711917037929091E+01    0.486688851965799163E+01    0.474473939321137295E-10   -0.803157627280411623E+00
    0.220758211903281376E+01    0.350956635475017376E-01    0.530021074921962843E+01    0.145681746606666596E+01    0.546357015745047736E+01    0.266625460119520176E+04    0.403644579957617040E+02    0.993065174353992397E+01    0.855183347826869777E+01    0.116420447879320932E+00    0.224893609528131577E+01    0.299672658191272179E+01    0.390098939469263985E-10   -0.802501918645234569E+00
    0.108290065446956585E+01    0.576605056411246419E+01    0.621502174128172946E+01    0.417595058747651393E+01    0.157134083029858385E+01    0.263823860957112583E+04    0.327776207916225246E+02    0.805993065952322141E+01    0.716561884005548677E+01    0.107957875402948167E+01    0.423943155101461766E+01    0.157212668473285655E+01    0.454317832281514446E-10   -0.793936802788005935E+00
    0.108290065446956585E+01    0.576605056411246419E+01    0.621502174128172946E+01    0.417595058747651393E+01    0.157134083029858385E+01    0.263823860957112583E+04    0.327776207916225246E+02    0.805993065952322141E+01    0.716561884005548677E+01    0.107957875402948167E+01    0.423943155101461766E+01    0.157212668473285655E+01    0.454317832281514446E-10   -0.793936802788005935E+00
    0.335164124833042010E+01    0.349476039352493784E+01    0.343566586078332303E+01    0.486489535983925503E+01    0.170066331573094787E+01    0.269781946182427134E+03    0.975010002840041494E+02    0.518757054143363394E+01    0.252039259924588599E+01    0.159915193106371456E+01    0.469333854012237950E+01    0.334421102045728880E+01    0.548163061192152454E-10   -0.787488011793264553E+00
    0.393551704851943862E+01    0.605273390634889985E+01    0.426884983125937545E+01    0.280467006576536138E+01    0.837771509936641873E-01    0.281830116525145058E+04    0.436352035862931800E+02    0.553632410943737607E+01    0.993651229863550078E+01    0.140837879240412889E+01    0.608038751240829267E+01    0.226386313423986030E+01    0.426487094510988957E-10   -0.784830133237542249E+00
    0.164737487062594079E+01    0.587092395274987844E+01    0.407533775732561665E+01    0.380189681370758858E+01    0.101088198656220207E+01    0.361727014607845967E+04    0.241643538785235599E+02    0.362034759233858860E+01    0.877692128084398071E+01    0.797705875592361835E+00    0.537384503106443212E+01    0.142763246892550311E+01    0.493817466438360377E-10   -0.784068835960389898E+00
    0.206279457059963667E+01    0.459714248206079812E+00    0.564605461974720252E-01    0.337145828984319706E+01    0.373612298932116671E+01    0.392523923078218286E+04    0.240016443223738527E+02    0.453705145513833941E+01    0.981242881258316935E+01    0.767732698626206300E+00    0.315466872097305506E+01    0.594661892056602248E+01    0.541254795396148842E-10   -0.774190718435400882E+00
    0.895645509598012257E+00    0.323464056979218606E+01    0.627513834585189745E+01    0.249974081558245853E+01    0.289306854765043475E+01    0.142157316388905747E+04    0.631236604847627589E+02    0.726536070633569864E+01    0.934290226347430242E+01   -0.297035373541298275E+00    0.467999861624946156E+01    0.267213192937261379E+01    0.652197559806050672E-10   -0.763369652128043419E+00
    0.310270966327497488E+01    0.220719313207490248E+00    0.282001250689372984E+01    0.213262026313058062E+01    0.528667522666422940E+01    0.161551019870084906E+04    0.591280651157754278E+02    0.730790830612837228E+00    0.731172645457028203E+01    0.741905285562330707E+00    0.329778240114010401E+01    0.376096535504911422E+01    0.685024104856135599E-10   -0.738331382543794379E+00
    0.361889845372468733E+01    0.398988355442436671E+01    0.498525657197840388E+01    0.104729668255589803E+01    0.357939039215412436E+01    0.257851225857176451E+04    0.403962176049856154E+02    0.768781425692795040E+01    0.916278967122944721E+01   -0.131817732116351749E+01    0.415314571871866142E-01    0.498751090459050683E+01    0.478487633571676752E-10   -0.709119448393896623E+00
    0.361889845372468733E+01    0.398988355442436671E+01    0.498525657197840388E+01    0.104729668255589803E+01    0.357939039215412436E+01    0.257851225857176451E+04    0.403962176049856154E+02    0.768781425692795040E+01    0.916278967122944721E+01   -0.131817732116351749E+01    0.415314571871866142E-01    0.498751090459050683E+01    0.478487633571676752E-10   -0.709119448393896623E+00
    0.257364239031035202E+01    0.110883354891361563E+01    0.115294620553985228E+01    0.290874403692100048E+01    0.204434267575180728E+01    0.144867574034215681E+04    0.516081148633100568E+02    0.177915241606216279E+01    0.617760284853427599E+01   -0.923194381302534506E-01    0.365956356005215389E+01    0.515654465316794131E+01    0.341141168238296039E-10   -0.703450157842996360E+00
