    0.418890753790189319E+01    0.420865818694851690E+01    0.148124135322844408E+01    0.135596252398887188E-01    0.124117717534892620E+02    0.967712689945618720E+01    0.585537833468830637E+01    0.304058013520447412E+01    0.446463245257857692E-10   -0.341602383135036458E+01
    0.432650294188957041E+01    0.157419288644693811E+01    0.474672496081338657E+01    0.209108378859648066E-01    0.716873902514424799E+01   -0.842183200155702139E+00    0.388552264094890676E+01    0.345022449352331784E+00    0.201041459752576508E-10   -0.327662926855312664E+01
    0.404474873177923966E+00    0.568233542887690302E+01    0.555669283799325608E+01    0.423664578547106041E-01    0.361513517557858677E+01    0.880638199411890810E+00    0.379279437513984252E+01    0.251263203906997745E+01    0.444531004264839373E-10   -0.326022085015783025E+01
    0.228876629427607947E+00    0.469198749775174895E+00    0.203294950845954459E+01    0.167331239462051619E-01   -0.148220421926656201E+02    0.522503137005223550E+00    0.243643186004276391E+01    0.144681550705155049E+01    0.560915428562069250E-10   -0.322197863706977961E+01
    0.211661174390237639E+01    0.436062158494533758E+01    0.309447057841506368E+01    0.271984690316284458E-01   -0.991653491644784424E+01   -0.416001171108701850E+01    0.890981601275646851E+00    0.170746221969042122E+01    0.759689905102513068E-10   -0.321083084822038467E+01
    0.571412502510234455E+00    0.253042479996583003E+01    0.355568415823149575E+01    0.334109625224413426E-01   -0.652650138893855569E+01   -0.228686567694330556E+01    0.192518296897762098E+01    0.285207828328056401E+01    0.150766687036678100E-10   -0.299245138952688627E+01
    0.444835661361589452E+01    0.332726021358186586E+01    0.365145619835833068E+01    0.384066040819030785E-01   -0.481557420405891889E+01    0.633049535688809328E+01    0.363664318979038148E+01    0.545948307910160580E+01    0.199618470199273445E-10   -0.297967872016871960E+01
    0.201286574636575866E+01    0.792491169445170618E+00    0.469949862957877718E+00    0.962112833072842691E-02   -0.217987578726936562E+02    0.172910065253755896E+01    0.545466040921964357E+01    0.416267176551511486E+01    0.196011673225260319E-10   -0.292875340059265499E+01
    0.482348579929553622E+01    0.602585282921124499E+01    0.210743728941241937E+01    0.170876024327748510E-01   -0.590597306905461039E+01   -0.301137828304534239E+01    0.491525309727963766E+00    0.454262414865228781E+01    0.410451473227051868E-10   -0.288530803670118896E+01
    0.308137678755036193E+01    0.355112904192500523E+01    0.148542813983335176E+01    0.143282156514563819E-01   -0.584934424449865276E+01   -0.535076017410639260E+01    0.122304352888619294E+01    0.520463004399631490E+01    0.366008837066598940E-10   -0.281347337261700625E+01
    0.180168283660644901E+01    0.359860141370652542E+01    0.705933313424589759E+00    0.880334006580449531E-02    0.207734217123028770E+02   -0.341776189168403111E+01    0.518710257468032321E+01    0.331308296207527153E+01    0.720744102242010390E-10   -0.278294778114432173E+01
    0.471852283919512594E+01    0.137785222837735866E+01    0.356419446501751125E+01    0.265614645540815132E-01    0.249253621835075023E+01    0.509768868845790735E+01    0.491749783706407317E+01    0.268463177206621761E+01    0.329426353189770395E-10   -0.276830756766515362E+01
    0.463587368705240888E+01    0.600781847588132045E+01    0.557141200423080374E+01    0.242177354349455004E-01   -0.788672321672149224E+01   -0.404890948664401673E+01    0.232398426224286503E+01    0.574931251122033871E+01    0.144420094295027107E-10   -0.276035258694603458E+01
    0.359171748692025528E+01    0.138490819499378781E+01    0.107971271499780452E+01    0.433825470687718151E-01    0.161796200932661804E+01    0.555194907370470858E+01    0.118728231066980672E+01    0.499849741608707276E+01    0.514383073315130748E-10   -0.274431520538207474E+01
    0.177721195469121751E+01    0.603772188878533234E+00    0.199355191632885398E+01    0.441669351099821736E-01   -0.134726657008576467E+01    0.455378015559643679E+01    0.134084614033297322E+01    0.529276606043695441E+01    0.170021496782792578E-10   -0.274198473146357102E+01
    0.246515498957293411E+00    0.218422552411238735E+01    0.440421420785876183E+01    0.114802881385745858E-01    0.163372628814645964E+02   -0.726216256428637408E+00    0.115282535366477057E+01    0.374933889409644872E+01    0.126339703120382942E-10   -0.272115719699230452E+01
    0.315808861687179032E+01    0.130285826974091701E+01    0.443492704445282993E+01    0.106641567683029959E+00    0.643944257971028833E+00   -0.941252797386382589E+01    0.237230158499341481E+01    0.184257465041976443E+01    0.474903530262935570E-10   -0.252429508210614362E+01
    0.243572540538562832E+01    0.323349976580149834E+01    0.253810626712000875E+01    0.402248714614703434E-01    0.164261257153989959E+01    0.875731149789488938E+01    0.199933391237600899E+01    0.180661560624064910E+01    0.608539093052986669E-10   -0.250130724857174558E+01
    0.171886219920808614E+01    0.377015223694414381E+01    0.276159090089543824E+01    0.428376178825402992E-01    0.197700395106848248E+01   -0.331198290203276979E+01    0.385596384307217122E+01    0.528608180471125344E+01    0.400937864568877025E-11   -0.249746936047689339E+01
    0.576988576107052964E+01    0.276190231134041531E+01    0.579372265098212313E+01    0.141948818229953658E-01    0.106422162480980091E+02   -0.384109972322117699E+01    0.131377375285232301E+01    0.284046623295384393E+01    0.343790906421484261E-10   -0.247800393505729266E+01
    0.599671801778912883E+01    0.443040698403654964E+01    0.116155160441702798E+01    0.416488994892968353E-01    0.294285209650111312E+01   -0.277589825031533977E+01    0.373933232054046272E+01    0.307975136575713848E-01    0.281866303298104866E-11   -0.246320979940282436E+01
    0.572395389381516750E+01    0.535884501416014825E+01    0.239076296189953608E+01    0.151924605197167103E-01   -0.109966814186440729E+02   -0.348302474071050305E+01    0.260430111003289744E+01    0.347428347076017419E+01    0.406406601004837563E-10   -0.241077920295272241E+01
    0.292828158031028662E+01    0.207970586412885261E+01    0.374391719301428161E+01    0.208732485589056375E-01    0.397165234984875326E+01   -0.860041182194717280E+01    0.324889308062191429E+01    0.450383197405388014E+01    0.324112957053669314E-10   -0.237166610740122596E+01
    0.540498783156945883E+01    0.264327387846205442E+01    0.467436897222462377E+01    0.124441810963425298E-01   -0.167559887393733931E+02   -0.502552515951703072E+01    0.304848811683977061E+01    0.410295317967711259E+01    0.112898479592979172E-10   -0.236019559926791311E+01
    0.861064541928821869E+00    0.350603617560903169E+01    0.415188654121965683E+01    0.351363043819262477E-01   -0.398436969656576423E+01    0.201158763599912405E+01    0.521023921537809187E+00    0.803465367378196182E+00    0.956738764137566140E-11   -0.235022045498349152E+01
    0.230291503156657962E+01    0.229262078518395551E+01    0.321536560642681390E+01    0.314377275819157850E-01    0.254054762896880959E+01   -0.616118981189397807E+01    0.259578126739715875E+01    0.420415153406133069E+01    0.641278407371380700E-10   -0.229823671037921340E+01
    0.465021918303696147E+01    0.292689246716088036E+00    0.438990937233148415E+01    0.123029982678059518E-01    0.148860785387039556E+02    0.226003832236679969E+01    0.497502152631156669E+01    0.371911411635480338E+01    0.323911522716207712E-10   -0.229350409401072763E+01
    0.360517775405192209E+01    0.149562025016768657E+00    0.318461050248735766E+01    0.175335982493773912E+00    0.596998815419169659E-02   -0.203257096225693701E+01    0.576354621277760160E+01    0.444580556168455132E+01    0.830361152734862198E-10   -0.229056502316434552E+01
    0.406990142354215845E+01    0.615362837939773222E+01    0.385157636030189199E+01    0.150777593462380448E-01   -0.130912638545257920E+02    0.778543551516668941E+01    0.106500622704177217E+01    0.618524772457204053E+00    0.294549148057933720E-10   -0.228925514424304533E+01
    0.424563353762127260E+01    0.216393900760359603E+01    0.617829293474143082E+01    0.988317374202530609E-02    0.166999739238573568E+02   -0.305863350103444809E+01    0.197881525744966202E+01    0.383692358990443605E+01    0.369453344017928952E-10   -0.227625339137593263E+01
    0.529078398218239254E+01    0.263274145659553316E+01    0.620396215713525123E+01    0.677769372015593619E-02   -0.305943911080438227E+02    0.225955393452710851E+01    0.398470473222937649E+01    0.328137726219506032E+01    0.111442764855429168E-10   -0.225710717440196840E+01
    0.281427891080684844E+01    0.363014564186798561E+01    0.278845854851456609E+01    0.166873765780710809E-01    0.803357574395681695E+01    0.340608369424733226E+01    0.528062870930946548E+01    0.181872288463417253E+01    0.576940342653119830E-10   -0.215332844841018556E+01
    0.435323781514746244E+01    0.124379518664174404E+01    0.311612180038622633E+01    0.183485472854984823E-01    0.754442051209478848E+01    0.456044485902395991E+00    0.550923457884230849E+01    0.248568979422827230E+01    0.533700818737315203E-10   -0.212452424738897783E+01
    0.161504892107973652E+01    0.451029428565126356E+01    0.422393507292690451E+01    0.144576805887500024E-01    0.501564592385194885E+01   -0.249237750194652108E+00    0.259573495177002345E+01    0.587946117750889896E+00    0.968113510679311197E-10   -0.208767655561813914E+01
    0.596431908544992950E+01    0.633685498770629185E+00    0.595671136804325485E+01    0.224723250722008924E-01   -0.558947844053730591E+01    0.311866118069043630E+01    0.546602584937443225E+01    0.241440965485422998E+01    0.921513264372748034E-10   -0.208556196296999241E+01
    0.108863645641131823E+01    0.518135994255573262E+01    0.491230266731309317E+01    0.204227516427376438E+00    0.523661097177239299E-01    0.446941476505449309E+01    0.243222212675006055E+01    0.164976651842493394E+01    0.527345318175921223E-10   -0.205566509149116916E+01
    0.238587429187434719E+01    0.555159336319074903E+01    0.436200626817122483E+01    0.279286592919906970E-01   -0.760690311735753255E+01    0.380919192547293761E+01    0.101463393438315758E+00    0.490224844285149519E+01    0.205075402304929928E-10   -0.205256118252266795E+01
    0.187521640965090231E+01    0.399482010887548888E+01    0.395850324070645287E+01    0.118513663729466028E-01   -0.179991478111830077E+02    0.921163073178256298E+00    0.770148482117369637E+00    0.333936500804634928E+01    0.126805879926385952E-10   -0.200460212760699452E+01
    0.688684677041495386E+00    0.585651845628083922E+01    0.200151163268659404E+01    0.941404181158958867E-02   -0.605694686618171829E+01    0.585494894416522627E+01    0.330192468916484572E+01    0.107417072151649040E+01    0.701169742191764157E-10   -0.200220833271531351E+01
    0.291299913471535454E+01    0.492669854205576918E+01    0.187566209357278058E+01    0.234256136147687963E-01   -0.708482256532214194E+01   -0.223689928131595472E+01    0.306766239804194996E+01    0.576561235056013022E+01    0.324661027302194357E-10   -0.197641100776871803E+01
    0.147253626406765692E+01    0.239936581528745396E+01    0.526014091492310421E+01    0.100088046639913459E-01    0.147250289473601157E+02    0.297519328207754441E+01    0.209330582138491605E+01    0.299700984511370327E+01    0.362759726942147971E-10   -0.196024265352617011E+01
    0.590656677674419051E+01    0.289472326566723837E+01    0.520277072884707170E+01    0.126889830996228317E-01   -0.104172378416390217E+02    0.538680806564274484E+01    0.122273438079239516E+01    0.332248386806230744E+01    0.847531730574075698E-10   -0.191257975661635360E+01
    0.831466114992114869E+00    0.411244341999156049E+01    0.461490535728845241E+01    0.364167936449747778E-01   -0.148882765177853571E+01    0.288527699174171559E+01    0.436919532187179183E+01    0.234666348496754340E+01    0.251158233882503896E-10   -0.190970833122541594E+01
    0.268347967539212995E+01    0.361843821703695889E+01    0.448802194017463840E+01    0.288121501485543385E+00    0.262880604351735769E+00    0.651692438422665887E+01    0.628724334239745053E+00    0.432174827198223710E+01    0.444807931029731328E-10   -0.187112589245950955E+01
    0.352236274559214646E+01    0.466065758337782032E+01    0.543172114935466155E+01    0.591856961196008009E-02   -0.192168514801749524E+02    0.217510394261068996E-01    0.356951659595883530E+01    0.238159932197005997E+01    0.251426345527412641E-10   -0.182837111519414997E+01
    0.445815966005323805E+01    0.226597843076992600E+01    0.461670604682452979E+01    0.153538801009464061E-01   -0.788366169105421477E+01    0.430869400415235582E+01    0.522747372755411943E+00    0.775986551937264513E+00    0.650883921265323132E-10   -0.181557939185752182E+01
    0.470747763856274126E+01    0.363599889652312358E+01    0.609761068172059506E+01    0.244428342910623132E-01   -0.476734295646754447E+01   -0.632495049902415118E+01    0.459503937390588124E+01    0.341133334157991275E+01    0.278015016490486546E-10   -0.180686943795769839E+01
    0.414044845925807525E+01    0.530859031049363050E+01    0.589358574618727893E+01    0.421357476659810493E-01    0.171126778605793106E+01   -0.941502864281533292E+00    0.378846051838987030E+01    0.425551284830699483E+01    0.151403942506837346E-10   -0.179377321314745974E+01
    0.584599685386983214E+01    0.407731427758443932E+01    0.160354653788420110E+01    0.398066897578739989E-01    0.251778825418438146E+01   -0.420640530195500695E+01    0.359974467605832205E+01    0.721546756545766832E+00    0.183586411763814951E-10   -0.178633027631329133E+01
    0.177990952454352280E+01    0.229857719511945069E+01    0.517392133120079745E+01    0.450298563495022969E-02   -0.327903258521795919E+02   -0.577996593141143045E+01    0.380541948507159011E+01    0.323404833689033877E+01    0.174579205561834500E-10   -0.178571064324467255E+01
    0.166129142743403596E+00    0.112466192655762365E+01    0.389927435328933203E+00    0.232969751630007077E-01    0.400642802503341500E+01    0.481126037361757852E+00    0.172058989166198972E+01    0.286401975646593865E+01    0.532269777383480578E-10   -0.177422428706822433E+01
    0.244074993388373862E+01    0.311147165470886211E+01    0.213514308271072650E+01    0.199220903008222559E-01    0.296995988917080922E+01   -0.259182279112903036E+01    0.597352640733463680E+01    0.458156706730750152E+01    0.891910160813287527E-11   -0.177060967362130506E+01
    0.582232064826812001E+00    0.333455661513005985E+01    0.150354453272839339E+01    0.348433609836854702E-01    0.255830770312248035E+01    0.202992850696741201E+01    0.777970098487450135E+00    0.371791833802644067E+01    0.267281935735731808E-10   -0.176567707113403993E+01
    0.346646798612753404E+01    0.420489350517326610E+01    0.499440206139627296E+01    0.233988934172747499E-01    0.874635406219852030E+00   -0.848583531701648042E+01    0.423073381866411946E+01    0.548668092501712223E+01    0.219649386075314992E-11   -0.176340279262390087E+01
    0.302464189907989622E+01    0.666451467460733915E+00    0.255072468678900721E+01    0.258679649726121785E-01   -0.651420908254772257E+01   -0.201237043327857634E+00    0.903084815408592423E+00    0.201966246286147166E+01    0.415794604608141042E-10   -0.175909170748160237E+01
    0.424237060857858506E+01    0.168146313759905253E+01    0.398574668112120367E+01    0.108375250117221950E-01   -0.181473613791145993E+02   -0.456462701602760035E-01    0.180245078349347021E+01    0.385077712279147777E+01    0.135652811039560054E-10   -0.175065421607321703E+01
    0.130423019727710376E+01    0.321332508619581692E+01    0.477038349182248922E+01    0.235987957924906205E-01   -0.925569552014138708E+01    0.150977171940360932E+01    0.463191720988323041E+01    0.234073347657752029E+01    0.515458183485642556E-11   -0.175030062181601176E+01
    0.855614177832426992E+00    0.168953599929970610E+01    0.476861243713002914E+01    0.158544136897556566E-01    0.650987178171156700E+01   -0.761173025908996959E+01    0.164863098558704668E+01    0.295843255085505907E+01    0.651127977634909245E-10   -0.173810200809519677E+01
    0.119794604685291173E+01    0.345450979984434925E+01    0.421715211979163951E+00    0.155513246809296062E-01    0.576861249589273939E+01    0.173181851402702591E+00    0.553465001158001080E+01    0.105373346752912855E+01    0.565357929911516949E-10   -0.173012423169832386E+01
    0.201644275897027686E+00    0.201926585849083207E+01    0.138846999098774360E+01    0.255418382025093781E-01    0.373675566875377285E+01   -0.123256611988214360E+00    0.235996697940881239E+00    0.317419507178142668E+01    0.606199154914991160E-10   -0.172399692733666154E+01
    0.409116180045740840E+01    0.535920539921863615E+01    0.108638358707608851E+01    0.142651915586405800E-01   -0.777227427533007642E+01   -0.506374938437985378E+01    0.243938806085001447E+01    0.503943037708050490E+01    0.807670278231983119E-10   -0.172140184337614510E+01
    0.389176303109033395E+01    0.278082516436229765E+01    0.466092367998288459E+01    0.149582346910859844E-01   -0.129303003632923037E+02    0.575950790306083960E+01    0.579147116595109868E+00    0.363192955051496957E+01    0.780531025699215599E-10   -0.171960938556481713E+01
    0.185857484330282596E+01    0.250245891668520937E+01    0.587709811583302955E+01    0.329407413717964989E-01   -0.459772489820595354E+01    0.386688220352998435E+01    0.202295596736324823E+01    0.398733972238807111E+01    0.220856400075646879E-10   -0.171181267999941089E+01
    0.483650039330428783E+01    0.347241845133015037E+01    0.328289818703868219E+01    0.483619533051930263E-02   -0.324216246880982055E+02    0.368286047626096291E+01    0.403286807321665020E+01    0.195040235258340888E+01    0.119312978110840544E-10   -0.170796302462310701E+01
    0.128030902822556247E+01    0.561712143399306285E+01    0.570935864249482083E+01    0.104292456611520864E-01    0.137442041581986842E+02   -0.262939563710930191E+01    0.213742072365407854E+01    0.135978952990123081E+01    0.373526572380803271E-10   -0.170326916356422386E+01
    0.607076514574082360E+01    0.287032956255821903E+01    0.585085579055617266E+01    0.163121294986325119E-01    0.818673845568231684E+01   -0.821747295693203839E+01    0.152958556512841248E+01    0.142269650667245440E+01    0.283094417291026450E-10   -0.169351348439342919E+01
    0.352676729082420071E+01    0.362454594580852785E+01    0.352989282008735961E+01    0.145392287956520733E-01   -0.131491960098736200E+02    0.665361499796574307E+01    0.270862651600917292E+01    0.979301080945104041E+00    0.564044388982098589E-10   -0.169323508420393698E+01
    0.135476095668370378E+01    0.355800070231312393E+01    0.248733936865787397E+01    0.972241213445150347E-02    0.154988358448392631E+02   -0.388007553098411506E+00    0.523803801826896187E+01    0.332226943859059665E+01    0.976730884651388799E-10   -0.166448505690964743E+01
    0.377918584816886094E+01    0.601682412706317393E+01    0.504403801805984653E+01    0.234388332171460365E-01    0.481543897028306844E+01   -0.129499343524389232E+01    0.145050748295720822E+01    0.555581019946089683E+01    0.391022259258775069E-10   -0.166202871915139583E+01
    0.149502798644336687E+01    0.175262032773890675E+01    0.234915248153158174E+00    0.390513565126026987E-01   -0.465926076464651828E+01    0.907363932054938260E+00    0.597059563246245872E+01    0.618828466237388408E+01    0.979540933867164740E-11   -0.165013451963513136E+01
    0.134167687673452374E+01    0.475385850582739433E+01    0.552311697648950783E+01    0.250717349045856269E-01    0.390845433150491317E+01   -0.699409788220118944E+01    0.361417433514080155E+01    0.544835835133738922E+01    0.165524022039848530E-10   -0.160754966698194468E+01
    0.481604429294295233E+01    0.779040758011746659E+00    0.508512715755844358E+01    0.114755031562345719E-01   -0.168169154759067965E+02   -0.940541808006715385E+00    0.262804481284717717E+01    0.303487388989262019E+01    0.891872627755232485E-10   -0.159670444993163030E+01
    0.152978230038895946E+01    0.526778534871202897E+01    0.134650423753660142E+01    0.183579148692352180E-01    0.359659686873219187E+01    0.773660676108848477E+01    0.397819674387924049E+01    0.179014259863869252E+01    0.438474449530546706E-10   -0.159525332001819531E+01
    0.563326535570462283E+01    0.403162156486431567E+01    0.475958081838791802E+01    0.211336177997283811E-01   -0.366844829421370378E+01   -0.882137640059512229E+01    0.354548020877654180E+01    0.391888334253019366E+01    0.171063366432614374E-10   -0.159429815141836428E+01
    0.149101829965921873E+01    0.391001024861241309E+01    0.117280809139240283E+01    0.264045294368283785E-01    0.373364665436284326E+01    0.920282544980462092E+01    0.514043846053435516E+01    0.102656959802831960E+01    0.594818908668284423E-10   -0.159065520500986723E+01
    0.906992186573809311E+00    0.447379539158260009E+01    0.346440593214640602E+00    0.235456401967027683E-01    0.297660033825385995E+01   -0.203247860229109545E+01    0.394568334352407968E+01    0.874303906313618540E+00    0.973134252513386135E-10   -0.158085938093733369E+01
    0.471577038659177639E+01    0.365340141925131245E+01    0.575104753713364758E+01    0.126308672511992737E-01    0.105208256970973650E+02    0.387885339746011404E+01    0.465616878049106919E+01    0.407508228278559059E+01    0.721509818508371591E-10   -0.156321489093916366E+01
    0.290668142967072640E+01    0.461446845430620733E+01    0.365759103404362707E+01    0.411307238732194855E-02   -0.200138393436897104E+02   -0.494434323326878200E+01    0.369750011660399203E+01    0.490581962864611842E+01    0.345412358330073308E-10   -0.156184848501401019E+01
    0.486170928209382591E+01    0.480130360559370128E+01    0.173564116617471997E+01    0.185861715328136251E-01   -0.101066722071949613E+02    0.289107766721175707E+01    0.274463626232292013E+01    0.195990764651936966E+01    0.610607655591446541E-10   -0.154691453003159252E+01
    0.472328235849829081E+01    0.331846995252442900E+01    0.551321294494075076E+01    0.300495214626813369E-01    0.140709251329738549E+01   -0.516264545221651794E+01    0.305289387542821755E+01    0.500762407111307084E+01    0.825776073715657530E-10   -0.154084981488191408E+01
    0.138421679625485239E+01    0.753205170263778201E+00    0.184447928749668699E+00    0.119912294377316278E-01   -0.316124485776472852E+01    0.816142546212162756E+00    0.336413363867884771E-01    0.125248008316818060E+01    0.558193566754377258E-10   -0.153932617420583706E+01
    0.563526610535808370E+01    0.378659364393114561E+01    0.274409674487267452E+01    0.469471072522820599E-02    0.798018723983675216E+01   -0.813694494382576572E+01    0.400030567273868765E+00    0.511417749739348881E+01    0.852817591309068275E-10   -0.153490634740327314E+01
    0.626795950767429777E+00    0.870843437213655314E+00    0.430667326201287182E+01    0.651292503214452242E-02   -0.225568271234397173E+02    0.736644732429591897E+01    0.434371664651127176E+01    0.520398648198859948E+00    0.839260582055057858E-10   -0.152623678754672465E+01
    0.523464542137459077E+01    0.248356611260920657E+01    0.177477907199769458E+01    0.909318452205707013E-02    0.942329626621358329E+00    0.608887639651487333E+01    0.262133182996152403E+01    0.274259413118917594E+01    0.415229402802278535E-10   -0.152205282383120721E+01
    0.436025616781488967E+01    0.306667055676775213E+01    0.585752035889875966E+01    0.289149995884447827E-01    0.134578869335540219E+01    0.801972559651231265E+00    0.465448486937631856E+01    0.586210307372266818E-02    0.479357290249488154E-10   -0.151896178005912841E+01
    0.355238757206439981E+01    0.392162818379819411E+01    0.557448472907006742E+01    0.170619643509387978E-01    0.729116201400756836E+01    0.453996777534484863E+01    0.250190356128215774E+00    0.317628710996985442E+01    0.627745485419035017E-10   -0.151730232905832030E+01
    0.498692248465014298E+01    0.122795679491118648E+01    0.351902856300645972E+01    0.997720859417549621E-01    0.147138792042554201E+00    0.466453942192791970E+01    0.180696833362375298E+01    0.232995441789396773E+01    0.868720192198174982E-10   -0.151684242377249756E+01
    0.150715056502061251E+01    0.429130951440008701E+01    0.495509459216191139E+01    0.186862879707503544E-01    0.645653393882766125E+01    0.363818351390581896E+01    0.504225572556255486E+01    0.142385028770230093E+01    0.141566414646969584E-10   -0.151552847990362727E+01
    0.105474126964108317E+01    0.564618412956029037E+01    0.349151767721848127E+01    0.820482437427322644E-02   -0.206724367180721202E+02   -0.106342411884511989E+01    0.154731466900263959E+01    0.494838144159243321E+01    0.162214016533076461E-10   -0.151545581307991140E+01
    0.224527457660760721E+01    0.336974027282028787E+01    0.909313774005058306E+00    0.192762231061856283E-01   -0.842448893664075626E+01   -0.488158765166864228E+01    0.308930223056762632E+01    0.189962481144228357E+01    0.317180998224967243E-10   -0.151545106819314812E+01
    0.314685334328674804E+01    0.151519152369072918E+01    0.521623918659433006E+01    0.429702465885836229E-01   -0.181479982861641531E+01   -0.550462820624778004E+01    0.314792166431831966E+01    0.411358725669384651E+01    0.132331288851441585E-10   -0.151126523982747218E+01
    0.274323808897879440E+01    0.528731145117656798E+01    0.338220173334671736E+01    0.252724088177365795E-01   -0.201137533903586530E+01   -0.518368944812562304E+01    0.566528676641093121E+01    0.796670306408422513E+00    0.657915184558555234E-10   -0.149493073327573511E+01
    0.503905235307676858E+01    0.720159905056659388E+00    0.125691355207558142E+01    0.376457481710103540E-02   -0.785271632744158410E+01    0.750713990550374177E+01    0.172766419961045981E+01    0.342477857646186168E+01    0.791602851946930267E-10   -0.149087022337151898E+01
    0.257921761083338463E+01    0.454456648288071285E+01    0.276860246842342406E+01    0.432554767669945453E-01    0.784863602307154906E+00    0.568728764937082865E+01    0.130651052098542886E+01    0.514627776805604320E+01    0.186427473249022004E-10   -0.147419638939290110E+01
    0.253008381435983010E+01    0.407020694063705424E+01    0.523440937272259443E+01    0.934376893889773963E-02   -0.685967823727837356E+01    0.269393402518443992E+01    0.434424146130355027E+01    0.410918605198440368E+01    0.433668529371190228E-10   -0.146834544806047007E+01
    0.287311186892096648E+01    0.224952833920326301E+01    0.565716476804209911E+01    0.357574109413690694E-01    0.266987786597354670E+01   -0.314159993700383211E+01    0.412416390565400448E+01    0.249420473523614605E+01    0.818895439652961248E-10   -0.145886993315674385E+01
    0.266630179632940179E+01    0.209959694545235553E+01    0.522208286392068910E+01    0.217429361639747062E-01    0.456774851283627470E+01   -0.745074634347384457E+01    0.460726924708683427E+00    0.283356574483951151E+01    0.332003336157596238E-10   -0.144818098815844909E+01
    0.272706778962209784E+01    0.426109623225243972E+01    0.316102258561205440E+01    0.167747698664201979E-01   -0.933835153049319899E+01   -0.419353003460191776E+01    0.122999069623624990E+01    0.283855270223161638E+01    0.221190543698175015E-10   -0.143869711652562571E+01
    0.208613606727538681E+01    0.466186671674523656E+00    0.426065304896701580E+01    0.894026791648570851E-01    0.346944846783173944E+00   -0.960020046632458524E+01    0.583759827448260804E+01    0.324757862378965578E+01    0.415701460761697815E-10   -0.143843214827556176E+01
    0.213285192426388814E+01    0.129192626387495269E+01    0.505308974626203433E+01    0.224707800683013222E-01    0.385769304386531076E+01    0.740672242243114098E+01    0.369867346405631237E+01    0.359252090802400659E+01    0.760423794065827423E-10   -0.139759329496973916E+01
    0.355978857229485968E+01    0.846789697993943546E+00    0.424451256131669385E+01    0.826656252144199709E-02   -0.206172457824000759E+02   -0.193440953647118263E+01    0.714239172818254109E+00    0.498982766146531631E+01    0.284008139444716384E-10   -0.139675297196975023E+01
    0.555310018657090332E+01    0.417666866878755538E+01    0.588484587245691504E+01    0.180041542996268733E-01    0.887698109760265197E+00    0.863870925107533694E+01    0.853714774714093017E-01    0.189344713739347714E+01    0.759247193017211577E-10   -0.139130792119884883E+01
