    0.496016653497695970E+01    0.269368276159524944E+01    0.903667034346461340E+00    0.973257831954956076E+00    0.803024888038635254E+02   -0.450479149818420410E+01    0.303101609970152408E+01    0.612705453272640721E+01    0.867445672243833609E-10   -0.112005676317311581E+08   -0.601646350544151520E+01    1
    0.376336963459551344E+01    0.491592523766756107E+00    0.144341483129858972E+01    0.516397919106483472E+00    0.501927971839904785E+02   -0.363512754440307617E+01    0.352552753342688119E+01    0.287870659908652327E+01    0.921077276682853743E-10   -0.102072845438885577E+08   -0.601896350544151559E+01    1
    0.882193159812688865E+00    0.263787143551230452E+01    0.183415216251194479E+01    0.892724037003517101E+00    0.839863419532775879E+02   -0.486832261085510254E+01    0.406783321529269237E+01    0.488904946972310572E+01    0.800636321914196061E-10   -0.938145470474101976E+07   -0.602146350544152753E+01    1
    0.517276047696173258E+01    0.517638758023977297E+00    0.104698049491584300E+01    0.825179298508167292E+00   -0.797473907470703125E+02   -0.776049494743347168E+01    0.477210694124698687E+00    0.178959215948343275E+01    0.854512162029743255E-11   -0.921920259392969683E+07   -0.602396350544153325E+01    1
    0.126254502886772157E+01    0.101211985665738591E+01    0.617232759766936301E+01    0.640462652677297628E+00    0.535275459289550781E+02    0.600341796875000000E+01    0.835941507273912504E-01    0.259335075575113327E+01    0.956389973926544181E-10   -0.907136020840961486E+07   -0.602646350544152298E+01    1
    0.123746764501631268E+01    0.285529240218997005E+00    0.340223822960197930E+01    0.751430634969472933E+00   -0.913995862007141113E+02    0.346973419189453125E+01    0.502881409904181975E+01    0.178280421452581894E+01    0.811783123439550426E-10   -0.818309292434449494E+07   -0.602896350544150561E+01    1
    0.438794783089876184E+01    0.344326063659906412E+01    0.324057765601336989E+01    0.264653732162713984E+00    0.999875664710998535E+02   -0.990237116813659668E+01    0.551491709468781988E+01    0.532450896562933984E+00    0.861677949970960645E-10   -0.756351799995671958E+07   -0.603146350544150955E+01    1
    0.163250656716942788E+01    0.414896610399186638E+01    0.148385413041710851E+00    0.688930031120777109E+00    0.826214194297790527E+02   -0.477192759513854980E+01    0.209530247500896483E+01    0.226743876701712610E+01    0.163279588478803622E-10   -0.747295065473485831E+07   -0.603396350544152682E+01    1
    0.479369953459739673E+01    0.258263273110330127E+01    0.521959186681330234E+01    0.863412629276514076E+00   -0.970118641853332520E+02   -0.250568509101867676E+01    0.280344186539649987E+00    0.162890567940294750E+01    0.395951540857553506E-10   -0.659922403046213929E+07   -0.603646350544153165E+01    1
    0.286448281152844419E+01    0.145653382229805006E+00    0.310551459143936626E+01    0.992486334270238912E+00    0.604269504547119141E+02    0.553824305534362793E+01    0.127827208876013759E+00    0.245826222468018551E+01    0.150754746174812308E-10   -0.594598843221399561E+07   -0.603896350544152227E+01    1
    0.269629083048820517E+01    0.499534850050568568E+01    0.182957605771541609E+01    0.945421014875173604E+00    0.579146862030029297E+02   -0.836753964424133301E+01    0.583490774837493920E+01    0.214854805152475858E+01    0.126894710904359829E-10   -0.583470231968417671E+07   -0.604146350544151556E+01    1
    0.154090470118224632E+01    0.296935084988713260E+01    0.155696619610071196E+01    0.969885559600591640E+00   -0.548935294151306152E+02   -0.837000727653503418E+01    0.231474503213524807E+01    0.178758330228328721E+01    0.722666760355234202E-10   -0.574244755427191593E+07   -0.604396350544152039E+01    1
    0.476411757684528858E+01    0.233490850559830676E+01    0.311573639390408985E+01    0.492047923052310932E+00    0.719307780265808105E+02    0.325912237167358398E+00    0.134898655865788464E+01    0.497057596560299420E+01    0.518650808972120377E-10   -0.562816078131981101E+07   -0.604646350544152966E+01    1
    0.253105183957159552E+01    0.248652853825926812E+01    0.372399655778288841E+01    0.354003841286897658E+00    0.927077293395996094E+02    0.982345223426818848E+01    0.605922676515877257E+01    0.624506627956688387E+01    0.780287364333868013E-10   -0.502503006876216456E+07   -0.604896350544152206E+01    1
    0.158235067594468592E+01    0.495336585677087360E+01    0.433172379776239413E+01    0.915101257008314128E+00   -0.724880337715148926E+02    0.651717662811279297E+01    0.622929914739251167E+01    0.485790843804776706E+01    0.637132933783531230E-10   -0.480097634908344969E+07   -0.605146350544152156E+01    1
    0.372139972410917297E+01    0.531459762972295291E+01    0.378989898328006269E+01    0.691620375329256021E+00   -0.525853872299194336E+02   -0.564572930335998535E+01    0.376984898553133041E+01    0.302145305559158350E+01    0.854757946735620579E-10   -0.471167977473854274E+07   -0.605396350544152995E+01    1
    0.335010456528365630E+01    0.152227483514547357E+01    0.362366904602646844E+01    0.574791398823261246E+00    0.460884213447570801E+02   -0.825433492660522461E+01    0.151056436613142497E+01    0.579356064354181299E+00    0.533122203904390428E-10   -0.469422664689970575E+07   -0.605646350544151790E+01    1
    0.353022909817159203E+01    0.415401296447455870E+01    0.566347403207659728E+01    0.647435698741674392E+00   -0.805567145347595215E+02   -0.435169696807861328E+01    0.177093383089125167E+01    0.387592892953872692E+01    0.415423027008771935E-10   -0.437706485293536261E+07   -0.605896350544151829E+01    1
    0.387162846212089073E+01    0.285370935979902773E+01    0.580583474605441108E+01    0.964425545334815948E+00   -0.804573655128479004E+02    0.717472553253173828E+01    0.728595728565454515E+00    0.103615723371446133E+01    0.494189661371707987E-10   -0.403778643536222214E+07   -0.606146350544153112E+01    1
    0.226962626420319102E+01    0.556688335423946423E+01    0.294832451158642783E+01    0.946719670206308317E+00   -0.817229866981506348E+02    0.265697836875915527E+01    0.725051016895175038E+00    0.455883439202010621E+01    0.316689999020099713E-10   -0.396513860757425800E+07   -0.606396350544153950E+01    1
    0.534439305664062481E+01    0.291980952515482928E+01    0.402564646507501589E+01    0.704599419206380806E+00    0.755985617637634277E+02   -0.154666304588317871E+01    0.621856314639389574E+01    0.569798450600206863E+01    0.107321549397706997E-10   -0.392698280044092238E+07   -0.606646350544153368E+01    1
    0.201821988284587883E+01    0.165129335176825531E+01    0.615956326509058538E+01    0.742575700849294695E+00   -0.957468032836914062E+02    0.309932351112365723E+01    0.230730394643247116E+01    0.507711954965770307E+01    0.301423498040437740E-10   -0.371927668772198213E+07   -0.606896350544153407E+01    1
    0.619025938208401261E+01    0.157772663421273229E+01    0.196560834720253963E+01    0.664998775422573130E+00    0.748144268989562988E+02   -0.706081151962280273E+01    0.276343474771142006E+01    0.390933273436903983E+01    0.772797478479147020E-10   -0.352320955766234407E+07   -0.607146350544153712E+01    1
    0.741505744487047203E+00    0.610112477024197575E+00    0.578340625239253026E+01    0.826323652845621148E+00   -0.289270281791687012E+02    0.650010704994201660E+01    0.314581157778084286E+01    0.324398941758930714E+01    0.511932428085804068E-10   -0.313216253216194082E+07   -0.607396350544151886E+01    1
    0.672740585127472923E+00    0.509470716185629424E+01    0.546077756922781532E+01    0.794349912291765214E+00   -0.861480236053466797E+02   -0.852363586425781250E+01    0.298317166758179697E+01    0.135950197485208513E+01    0.266281491428613656E-10   -0.300992337247553235E+07   -0.607646350544150149E+01    1
    0.618613231154978305E+01    0.102916330973744397E+01    0.511468300715804158E+01    0.925892611980438263E+00    0.924765825271606445E+02    0.908122301101684570E+01    0.520346745466709137E+01    0.350899603183686759E+01    0.336244923329353346E-10   -0.289465142838660767E+07   -0.607896350544150277E+01    1
    0.599685070047378588E+01    0.338581084104359187E+01    0.460081104363799120E+01    0.605202700269222293E+00    0.693066477775573730E+02   -0.658041596412658691E+01    0.568769641574382767E+01    0.616091186590671569E+01    0.540856265568733293E-10   -0.275776363544552540E+07   -0.608146350544151737E+01    1
    0.295436681249380140E+01    0.404618332232415678E+01    0.289218511710166926E+01    0.807732856452465064E+00    0.359245300292968750E+02   -0.108251810073852539E+01    0.316023572674870490E+01    0.444099828910708450E+01    0.299855456656217618E-10   -0.269869632983143162E+07   -0.608396350544153197E+01    1
    0.432863486148595822E+01    0.437586884669363485E+01    0.498543566657006743E+01    0.598018615263700481E+00    0.429944038391113281E+02    0.643483519554138184E+01    0.142080170553386220E+01    0.127362183151662345E+01    0.723832093429565499E-10   -0.269017680171326315E+07   -0.608646350544153236E+01    1
    0.418011911990106100E+01    0.179202495895624175E+00    0.578477020800828967E+01    0.765090832209587068E+00   -0.561933517456054688E+02    0.454543828964233398E+00    0.555808879912555209E+01    0.179728416508257394E+01    0.672359689724445310E-10   -0.263428376667006779E+07   -0.608896350544152032E+01    1
    0.378573670905888093E+01    0.958706500867605227E+00    0.279945149002969274E+01    0.701339311575889579E+00   -0.874529838562011719E+02   -0.298330426216125488E+01    0.576237429648220534E+01    0.423934782516956349E-01    0.848681205284595472E-10   -0.254508297576380474E+07   -0.609146350544151804E+01    1
    0.300055592231214074E+01    0.114846186368823067E+01    0.272430659867823133E+01    0.903667070627212521E+00    0.543572425842285156E+02    0.260683655738830566E+01    0.128554352265238769E+01    0.314703771470725568E+01    0.394677320986986186E-10   -0.231531857239231095E+07   -0.609396350544151844E+01    1
    0.770685855897665029E+00    0.423404105661511476E+01    0.547019755154609744E+01    0.556898860615491875E+00    0.475445270538330078E+02   -0.166250705718994141E+01    0.349872292187094702E+01    0.567789481047868794E+01    0.967523544543981540E-10   -0.229695613130947528E+07   -0.609646350544151083E+01    1
    0.482310060531973850E+01    0.378654264878571034E+01    0.391237710427582286E+01    0.795724496346712162E+00    0.507008433341979980E+02    0.827998995780944824E+01    0.138457224306464205E+00    0.753364518395066241E+00    0.349687108582258269E-10   -0.225137424860067060E+07   -0.609896350544150234E+01    1
    0.322086621287107500E+01    0.244897519245624551E+01    0.571991865001738109E+01    0.784542829591035829E+00    0.467500567436218262E+02   -0.534547686576843262E+01    0.115161521522164345E+01    0.358716169913470750E+01    0.230344021177291867E-10   -0.210947120787807042E+07   -0.610146350544149918E+01    1
    0.440758212553560735E+01    0.586758126395463986E+01    0.253909400950372222E+01    0.912112382990121873E+00    0.966105222702026367E+02   -0.363885164260864258E+01    0.380710534703910364E+01    0.824209691343307571E+00    0.648481536453962356E-10   -0.209631150347338896E+07   -0.610396350544150579E+01    1
    0.475734573570191888E+01    0.308863816861867901E+01    0.142826413815319553E+01    0.930915887087583549E+00    0.656349420547485352E+02   -0.301858544349670410E+01    0.463209363907575652E-01    0.163954543202340619E+01    0.211179766243696219E-10   -0.194446866125836945E+07   -0.610646350544152394E+01    1
    0.532937231753110918E+01    0.555368908727109467E+01    0.392911907897293577E+01    0.973884988909959781E+00   -0.579263329505920410E+02    0.832237243652343750E+01    0.299151419237494487E+01    0.582707118295490734E+01    0.779744897109270110E-10   -0.193758231601102022E+07   -0.610896350544153233E+01    1
    0.418472818134069424E+01    0.341379140554666538E+01    0.554478517602324494E+01    0.990179507595300712E+00   -0.519851684570312500E+02    0.501349806785583496E+01    0.294102161908030535E+01    0.412230829930067078E+01    0.980079080170393005E-10   -0.192441882453566045E+07   -0.611146350544151318E+01    1
    0.622894973207414182E+01    0.481934879110813164E+01    0.905318986082077060E-01    0.775814065885543802E+00    0.639082551002502441E+02    0.568364620208740234E+01    0.165223598666250715E+01    0.486398706616401721E+01    0.565219015741348327E-10   -0.189351541957271472E+07   -0.611396350544150202E+01    1
    0.154486436694979679E+01    0.193430852442860601E+01    0.560327572738766655E+01    0.827239029037952434E+00    0.567260503768920898E+02    0.634383559226989746E+01    0.500288396205008024E+01    0.400399020548224449E+01    0.111189027488231657E-11   -0.187743927195600932E+07   -0.611646350544151840E+01    1
    0.362335932848274744E+01    0.573873951478123701E+01    0.385097475859165206E+01    0.945180057394504503E+00    0.602766275405883789E+02   -0.178713798522949219E+01    0.614880704069733675E+01    0.409980902375757683E+01    0.305989949232339923E-10   -0.185630403427089029E+07   -0.611896350544151613E+01    1
    0.288259773001670849E+01    0.929297190984487598E+00    0.595583166404247333E+01    0.965479846060276037E+00    0.451006412506103516E+02   -0.115021824836730957E+01    0.941024138320088466E+00    0.550780033231377608E+01    0.981048214375972721E-10   -0.179921120658934000E+07   -0.612146350544151030E+01    1
    0.135849455019354837E+01    0.515497699744105309E+00    0.314196875829339062E+01    0.687566651618480629E+00    0.721710205078125000E+02    0.253260254859924316E+01    0.432136867069602015E+01    0.430378705061435696E+01    0.149994803351163862E-10   -0.177939731123810215E+07   -0.612396350544150803E+01    1
    0.508655338874638119E+01    0.456484748135745555E+01    0.512170651721239079E+01    0.748209504878521003E+00    0.715908885002136230E+02    0.887169837951660156E+01    0.307433498551130313E+01    0.203338555628359341E+01    0.889660366636514679E-10   -0.177602185008961288E+07   -0.612646350544151108E+01    1
    0.456409696871221104E+01    0.477806085842967043E+01    0.355753854557871829E+01    0.797182280164957069E+00    0.675610542297363281E+02   -0.494521141052246094E+01    0.124185087854921816E+01    0.528543699269235123E+01    0.377167406332492863E-10   -0.171619768357991101E+07   -0.612896350544151858E+01    1
    0.320376770721673976E+00    0.317298507903516303E+01    0.135740922801494607E+00    0.979960895979404500E+00   -0.895101189613342285E+02   -0.326397776603698730E+01    0.287699247913777834E+01    0.825798725851178195E+00    0.869517680102586750E-10   -0.166563159809405915E+07   -0.613146350544150476E+01    1
    0.182091183114469057E+01    0.300011138213753714E+01    0.311357661025881782E+01    0.907376254343986499E+00    0.820457816123962402E+02    0.187086462974548340E+01    0.531391265585660921E+01    0.102607849304139620E+01    0.473824790942668970E-10   -0.163981187258338812E+07   -0.613396350544150160E+01    1
    0.896209095814824108E+00    0.481078455798864368E+01    0.549818785323917858E+01    0.657776487660407971E+00    0.778217315673828125E+02    0.722363829612731934E+01    0.597046591161012685E+01    0.241082862707734114E+01    0.942212221980094964E-11   -0.160400710762683046E+07   -0.613646350544149932E+01    1
    0.509786575649201890E+01    0.157769105601847182E+01    0.176420805414676685E+01    0.820835269606113416E+00    0.818704962730407715E+02   -0.938418030738830566E+01    0.822416175845265385E+00    0.202954797989845304E+01    0.770136516422033385E-10   -0.159739520435259864E+07   -0.613896350544150327E+01    1
    0.394333724892139470E+01    0.258129424198448687E+01    0.437448129711747224E+01    0.738812222731113466E+00   -0.779967069625854492E+02   -0.340398907661437988E+01    0.510334142784237876E+01    0.255645317224442969E+01    0.226353531670570393E-10   -0.157717962372086383E+07   -0.614146350544151343E+01    1
    0.486270774919986781E+01    0.598594916724503090E+01    0.622783107874512698E+01    0.763547226285934411E+00   -0.712691187858581543E+02   -0.386559128761291504E+01    0.279962413789868370E+01    0.453756537298381346E+01    0.663790590894222316E-10   -0.156696961176378420E+07   -0.614396350544152714E+01    1
    0.399137642484128508E+01    0.564677400219798109E+01    0.209526464977085602E+01    0.493120520573854415E+00    0.429072141647338867E+02    0.302149176597595215E+01    0.383415451186716583E+01    0.480787238916158710E+00    0.144499029874801656E-10   -0.155541151170320809E+07   -0.614646350544152309E+01    1
    0.383064050979614290E+01    0.407507805916607424E+01    0.232472377935707586E+01    0.711641599744558317E+00   -0.836195707321166992E+02    0.626583933830261230E+01    0.272082817480146888E+01    0.448130314010202913E+01    0.990551045793294961E-10   -0.152517752131486428E+07   -0.614896350544151282E+01    1
    0.183852303730368627E+01    0.839354392371773783E+00    0.516780874133527313E+01    0.715761418396234528E+00   -0.710800647735595703E+02    0.881420373916625977E+00    0.383545292870402343E+00    0.916681537806987856E-01    0.730387114322185555E-10   -0.149007566875321069E+07   -0.615146350544152742E+01    1
    0.446184898348033432E+01    0.506587833830058631E+01    0.586821305778324653E+01    0.699958767652511638E+00   -0.817716717720031738E+02   -0.912060856819152832E+01    0.590072104113280815E+01    0.613986717674791826E+01    0.884475638693571150E-10   -0.148800439734389703E+07   -0.615396350544151360E+01    1
    0.395616412422060970E+00    0.341600174767851827E+01    0.795782714129090296E+00    0.329081459468603121E+00   -0.524409532546997070E+02    0.798986196517944336E+01    0.760165945615768446E+00    0.414576781158149288E+01    0.346952780544757903E-10   -0.144247388894521678E+07   -0.615646350544150067E+01    1
    0.316999538719534879E+01    0.452959510845482338E+01    0.224583681098401566E+01    0.683619907546043404E+00    0.846546173095703125E+02    0.332978129386901855E+01    0.429755375097990022E+01    0.217730946376502521E+01    0.386761960124969514E-10   -0.143503396768287779E+07   -0.615896350544150195E+01    1
    0.486704716537773674E+01    0.741603116387128808E-01    0.192320850232660789E+01    0.678810949307680156E+00    0.467684626579284668E+02    0.512738108634948730E+01    0.616284694516718456E+01    0.502381480098724431E+01    0.707033191078901321E-10   -0.143389490801504627E+07   -0.616146350544151922E+01    1
    0.421832672997117075E+00    0.394562174350023298E+01    0.361513739504277742E+01    0.590764442205429119E+00   -0.801542639732360840E+02   -0.228000402450561523E+01    0.862013208028078126E+00    0.929628255444765184E-01    0.624007634735107465E-10   -0.143286869717394328E+07   -0.616396350544152849E+01    1
    0.585757405417740351E+01    0.413735637744367146E+01    0.554357963699877310E+01    0.277492480736970915E+00   -0.922719359397888184E+02   -0.720046520233154297E+01    0.550637458299219595E+01    0.137368531562089924E+01    0.848456816238164925E-10   -0.142893043441280955E+07   -0.616646350544150668E+01    1
    0.208695320908427240E+00    0.136435633857846272E+01    0.375682998798310752E+01    0.482205915522575357E+00   -0.999696969985961914E+02    0.653434753417968750E+01    0.342321026434302356E+01    0.541706957032501712E+01    0.135357426083087939E-10   -0.141965323140940629E+07   -0.616896350544149996E+01    1
    0.538592179751813394E+01    0.538676481346845648E+01    0.383090229040443919E+01    0.537498475694656364E+00   -0.804616451263427734E+02    0.816666007041931152E+01    0.315078016623616231E+01    0.561378664949417150E+01    0.636107776814699204E-10   -0.141363408650698047E+07   -0.617146350544152167E+01    1
    0.374550938107669351E+01    0.521371884320914791E+01    0.196457171097397826E+00    0.632417664676904634E+00    0.666582584381103516E+02   -0.565876841545104980E+01    0.452666234172582671E+00    0.278743355051577124E+01    0.543725525027513566E-10   -0.141334768158317241E+07   -0.617396350544153449E+01    1
    0.467566569182574732E+01    0.109805355453789244E+01    0.173658214806437505E+01    0.502051562213897684E+00   -0.849385023117065430E+02    0.368189215660095215E+01    0.464954193455576925E+00    0.341878883106470122E+01    0.488225829601287887E-13   -0.138071375412493246E+07   -0.617646350544151179E+01    1
    0.943763284770846367E+00    0.421089912653148168E+01    0.490832049227118539E+01    0.786526154607534389E+00   -0.917405366897583008E+02   -0.112859725952148438E+01    0.256057687221288699E+01    0.750892395654916833E+00    0.165300103074312221E-10   -0.134218421838090895E+07   -0.617896350544150152E+01    1
    0.177580130237340938E+01    0.488816263641774640E+01    0.515929057261466983E+01    0.755668280220031741E+00    0.996335148811340332E+02   -0.353626489639282227E+01    0.244649707759916790E+01    0.423629933568239192E+01    0.447732248556613951E-10   -0.133701534315673425E+07   -0.618146350544150103E+01    1
    0.188248907174170022E+01    0.919611682984828982E+00    0.455370925951004035E+00    0.879754648113250770E+00    0.625456690788269043E+02    0.323720932006835938E+01    0.268940813518166566E+01    0.535867976142644942E+01    0.335383305150270513E-10   -0.130554852136025764E+07   -0.618396350544151829E+01    1
    0.951119357314705871E+00    0.120227332074642179E+01    0.401286378163814561E+01    0.750336760717630336E+00    0.378343343734741211E+02   -0.597792863845825195E+01    0.210726086786091349E+01    0.610624128908395836E+01    0.977325442159175883E-10   -0.129553029558647750E+07   -0.618646350544152934E+01    1
    0.473397610517501821E+01    0.880173067393302921E+00    0.428308952973008150E+01    0.875699911224842031E+00    0.918961644172668457E+02    0.223575472831726074E+01    0.221010769027829168E+01    0.358500266450405158E+01    0.690038030260801377E-10   -0.129250162418598682E+07   -0.618896350544151730E+01    1
    0.495025407554864927E+01    0.318162309009432809E+01    0.612032725795269084E+01    0.795163255536556202E+00   -0.819301486015319824E+02   -0.144518017768859863E+01    0.220649818884372717E+01    0.259704040174961115E+01    0.438992697489261694E-10   -0.128444562751589902E+07   -0.619146350544153012E+01    1
    0.134509542772769941E+01    0.234587333056211467E+01    0.529809122012257605E+00    0.624786827933788258E+00   -0.714549541473388672E+02   -0.528978705406188965E+01    0.410465627184510240E+00    0.161765435634851462E+01    0.822623110938072236E-10   -0.128013784425276308E+07   -0.619396350544153673E+01    1
    0.491185172167837614E+01    0.240029972862005253E+00    0.286518014413595212E+01    0.680642893666028925E+00   -0.657203435897827148E+02   -0.800120115280151367E+01    0.488769300425350650E+01    0.327618094226360324E+01    0.451546981811523505E-11   -0.127587682085369504E+07   -0.619646350544151137E+01    1
    0.541011571862995666E+01    0.420808994721412688E+01    0.342300353630900389E+01    0.771053799772262516E+00    0.693637013435363770E+02    0.299645543098449707E+01    0.322252003714323054E+01    0.152126516344308871E+01    0.249553392314910904E-10   -0.127450808463704051E+07   -0.619896350544150465E+01    1
    0.103789007902860653E+01    0.762411116927266153E+00    0.174452357553064830E+01    0.949107312697172190E+00    0.879631042480468750E+02   -0.502673506736755371E+01    0.618945119531333443E+01    0.117363849197626116E+00    0.569839820933342051E-10   -0.125893772477305587E+07   -0.620146350544151748E+01    1
    0.592146724796712398E+01    0.315120560653805759E+01    0.603414001862466343E+01    0.443451930648088466E+00    0.665277838706970215E+02    0.186766624450683594E+01    0.546820704520404366E+01    0.187490192818880086E+01    0.809344941264391012E-10   -0.124500182633617590E+07   -0.620396350544150987E+01    1
    0.831005500954389631E+00    0.529348777629256251E+01    0.529105535132706173E+01    0.717574827563762674E+00   -0.718416929244995117E+02    0.533960342407226562E+01    0.392268092384099987E+01    0.365069012280642990E+01    0.938748346447944672E-11   -0.122694859366790298E+07   -0.620646350544149783E+01    1
    0.247011762802243240E+01    0.572518309924602509E+01    0.616512320058524654E+01    0.766107645362615552E+00    0.829322457313537598E+02   -0.366881966590881348E+01    0.436516730036735545E+01    0.233978758680701260E+01    0.331448182821273871E-10   -0.121761196582597145E+07   -0.620896350544150710E+01    1
    0.914375696311593100E+00    0.599712034573555020E+01    0.487586718698859212E+01    0.767561376470327406E+00    0.839813590049743652E+02    0.757745862007141113E+01    0.601873316248059287E+00    0.585653404738307071E+00    0.335013733708858518E-10   -0.121292958774490817E+07   -0.621146350544150838E+01    1
    0.489118565940797367E+01    0.412603876659572144E+01    0.555936062594354219E+01    0.333344612956047059E+00    0.734626531600952148E+02   -0.231230497360229492E+01    0.302992066582560549E+01    0.589599925299346506E+01    0.409291871958971103E-10   -0.121069155718613346E+07   -0.621396350544150700E+01    1
    0.641848975319266324E+00    0.307568545886397393E+01    0.596872295459866553E+01    0.459605081254243819E+00    0.811550617218017578E+02    0.208836197853088379E+01    0.490290286955356613E+01    0.171461354937672628E+01    0.652851073592901264E-10   -0.119521709416390234E+07   -0.621646350544150472E+01    1
    0.586254488967657084E+00    0.424783416076898568E+00    0.194672194365978246E+01    0.716338750851154282E+00    0.498818755149841309E+02   -0.985665917396545410E+01    0.206268326298892513E+01    0.633923651667237298E+00    0.712551731252670236E-10   -0.118093438927627215E+07   -0.621896350544153709E+01    1
    0.418852306389272222E+01    0.204421331157267083E+01    0.468810982065618020E+01    0.287988107037544239E+00   -0.689959526062011719E+02    0.792370080947875977E+01    0.584753014268398275E+01    0.309184245314598094E+01    0.589480507749319037E-10   -0.117892323086532205E+07   -0.622146350544152416E+01    1
    0.340226594314277175E+01    0.119822190068840984E+01    0.106580023615777497E+01    0.837114173436164899E+00    0.416783809661865234E+02    0.499838829040527344E+01    0.253165816690325762E+01    0.436687055960416792E+01    0.275163185358047487E-10   -0.116858255915082572E+07   -0.622396350544153076E+01    1
    0.182533888203263284E+01    0.637809539495110545E+00    0.245587062101125708E+01    0.920426935839652960E+00   -0.698970675468444824E+02    0.216413497924804688E+01    0.194897497962474842E+01    0.198011376425623914E+00    0.114082006955146804E-10   -0.115937922939384822E+07   -0.622646350544153204E+01    1
    0.399512561750173578E+01    0.428032192072391560E+01    0.216613416569411754E+01    0.213456197589635827E+00    0.816522955894470215E+02    0.346183657646179199E+01    0.797399836685061536E+00    0.325102753342866890E+01    0.242710569375753417E-10   -0.113808160418321681E+07   -0.622896350544151112E+01    1
    0.582357628075659317E+01    0.186331954067409056E+01    0.427432980379581462E+01    0.571492969238758031E+00    0.736185669898986816E+02   -0.388451099395751953E+01    0.528829860303282739E+01    0.600035908493518821E+01    0.404087416851520562E-10   -0.111113514856148185E+07   -0.623146350544149907E+01    1
    0.328129746110558518E+01    0.325579763301074498E+01    0.377884390205502507E+01    0.722112790584564235E+00   -0.926557183265686035E+02   -0.136324524879455566E+01    0.492322550862252761E+01    0.129864528631567971E+00    0.551393014961481143E-10   -0.108216229463342601E+07   -0.623396350544151101E+01    1
    0.409975659273445636E+01    0.110256786562860021E+01    0.281374718299090887E+01    0.791708081412315412E+00    0.710512638092041016E+02   -0.186284184455871582E+01    0.409382214993178906E+01    0.293826449627876274E+01    0.388478640627861055E-10   -0.108120467660698458E+07   -0.623646350544152739E+01    1
    0.547954450493931766E+01    0.363358974461555517E+01    0.474219354452729203E+01    0.693637135207653022E+00    0.468440532684326172E+02   -0.381027460098266602E+00    0.261481002449989340E-02    0.368093683103024993E+01    0.238336204743385304E-10   -0.107571575699446374E+07   -0.623896350544154199E+01    1
    0.359394440099000967E+01    0.920138614767193830E+00    0.864153517293334006E+00    0.830295249569416027E+00    0.525279760360717773E+02    0.318099617958068848E+01    0.422802796727776542E+01    0.626078098071813582E+00    0.558840109229087917E-11   -0.102819479828524310E+07   -0.624146350544154416E+01    1
