    0.406811035070061688E+01    0.391302949600636962E+01   -0.698420524597167969E+00    0.141550374031066895E+01   -0.364556670188903809E+00    0.536462881001412928E+01    0.150332963395535946E+01   -0.139155943393707275E+02   -0.459709599599258509E+07   -0.599146350544150419E+01    1
    0.513278444338321727E+01    0.200871750891983503E+01   -0.125468254089355469E+00    0.190447044372558594E+01    0.748334646224975586E+00    0.287435070458710218E+01    0.401876414427578510E+01   -0.138930013179779053E+02   -0.238494384072584659E+07   -0.599396350544151169E+01    1
    0.396783077587962163E+01    0.504219412163496084E+00   -0.232143163681030273E+00    0.170789766311645508E+01   -0.231673717498779297E-01    0.135471876751422893E+01    0.753530799639821058E+00   -0.114840221405029297E+02   -0.936352101757589611E+06   -0.599646350544151474E+01    1
    0.253843262959778304E+01    0.554337215995013732E+01   -0.719617366790771484E+00    0.195052099227905273E+01   -0.543362379074096680E+00    0.606862577506780632E+01    0.255649137198984633E+01   -0.111382975578308105E+02   -0.635070631717654527E+06   -0.599896350544151957E+01    1
    0.944167003648877179E+00    0.195913985697865489E+01   -0.262610435485839844E+00    0.188996982574462891E+01    0.517324805259704590E+00    0.267959454568266864E+01    0.308480920590162278E+01   -0.104753887653350830E+02   -0.619229208705062629E+06   -0.600146350544151552E+01    1
    0.580721480548441438E+01    0.874074964897036621E+00   -0.476274967193603516E+00    0.166586446762084961E+01   -0.338893294334411621E+00    0.501656359048962575E+01    0.407606863099575101E+01   -0.119531488418579102E+02   -0.294457029837316775E+06   -0.600396350544151858E+01    1
    0.602149065978944353E+01    0.244071168870508703E+01   -0.509183883666992188E+00    0.162414336204528809E+01   -0.281696200370788574E+00    0.478380917110025905E+01    0.177813448290228854E+00   -0.120810780525207520E+02   -0.227300725984217104E+06   -0.600646350544151630E+01    1
    0.602188651401400588E+01    0.490217070776641428E+01   -0.167957782745361328E+00   -0.130776119232177734E+01    0.780228137969970703E+00    0.436465609789192666E+01    0.135073400975704194E+01   -0.124265446662902832E+02   -0.220634897514162469E+06   -0.600896350544152469E+01    1
    0.226312556635081785E+01    0.453394950492501270E+01   -0.266625285148620605E+01   -0.162805652618408203E+01   -0.134851574897766113E+00    0.628132270656228098E+01    0.944058022022247312E+00   -0.136019978523254395E+02   -0.215463486002000107E+06   -0.601146350544151886E+01    1
    0.118997300272226347E+01    0.330856046960651895E+01   -0.354128026962280273E+01   -0.631263256072998047E+00    0.309098482131958008E+00    0.619258694500327156E+01    0.268458747711300871E+01   -0.139282796382904053E+02   -0.213574758625644521E+06   -0.601396350544150859E+01    1
    0.392613537925004996E+01    0.433342443544805089E+01   -0.581086158752441406E+00    0.188139963150024414E+01    0.820006370544433594E+00    0.200387063533961785E+01    0.308044095266103746E+01   -0.119294965267181396E+02   -0.207647798562465672E+06   -0.601646350544151520E+01    1
    0.616831213031291981E+01    0.794856557556390841E+00   -0.180258274078369141E+00    0.149697494506835938E+01    0.486909627914428711E+00    0.347810404752135272E+01    0.352003163868188862E+01   -0.113720817565917969E+02   -0.192440241792191169E+06   -0.601896350544151559E+01    1
    0.293454938378334074E+01    0.725612403349876423E+00   -0.549577951431274414E+00   -0.125782275199890137E+01   -0.415991425514221191E+00    0.602753595675528064E+01    0.494060976335287094E+01   -0.136307504177093506E+02   -0.183062522952883504E+06   -0.602146350544152753E+01    1
    0.237161658840715894E+01    0.518930583532214218E+01   -0.351775217056274414E+01    0.195968985557556152E+01    0.855025172233581543E+00    0.621599627330482019E+01    0.478124903914272803E+01   -0.127810077667236328E+02   -0.182211198714047001E+06   -0.602396350544153325E+01    1
    0.116550419324636456E+01    0.545634639875948491E+01   -0.352718639373779297E+01    0.102665805816650391E+01   -0.577600002288818359E-01    0.605841782937347872E+01    0.480849819087326580E+01   -0.132746243476867676E+02   -0.177526972481874924E+06   -0.602646350544152298E+01    1
    0.415311639397919219E+01    0.549671941008448606E+01   -0.870412826538085938E+00   -0.158218693733215332E+01    0.791562318801879883E+00    0.603492236439108876E+01    0.285714808590114133E+01   -0.131532144546508789E+02   -0.171479675298221933E+06   -0.602896350544150561E+01    1
    0.775678412820696828E+00    0.140537612402439116E+01   -0.247383666038513184E+01   -0.595832347869873047E+00   -0.569574475288391113E+00    0.612156388108372695E+01    0.566504022163868015E+01   -0.127660591602325439E+02   -0.171306734287994070E+06   -0.603146350544150955E+01    1
    0.278285482416808616E+01    0.588542840971767944E+01   -0.277926921844482422E+00    0.602388381958007812E-02   -0.731658935546875000E-01    0.576526174782693435E+01    0.239832570059955152E+01   -0.116823945045471191E+02   -0.166073479157676222E+06   -0.603396350544152682E+01    1
    0.875113099154830043E+00    0.399748726058602344E+00   -0.790162086486816406E+00    0.182081604003906250E+01   -0.143477916717529297E-01    0.569402034614682240E+01    0.101394370724737648E+01   -0.103728022575378418E+02   -0.164179619309414673E+06   -0.603646350544153165E+01    1
    0.242904728408992288E+01    0.572690920342862597E+01   -0.150295042991638184E+01    0.572375297546386719E+00   -0.467990636825561523E+00    0.617610937246561065E+01    0.565013520528733793E+01   -0.118036231994628906E+02   -0.151322307774171670E+06   -0.603896350544152227E+01    1
    0.421700808973968044E+01    0.363818457477748414E+01   -0.474080324172973633E+00   -0.797384500503540039E+00    0.285086631774902344E-01    0.581976454537570476E+01    0.573377953999400169E+01   -0.132686393260955811E+02   -0.150874207459855010E+06   -0.604146350544151556E+01    1
    0.563092485292315548E+01    0.962210016734004081E+00   -0.811749458312988281E+00   -0.946594953536987305E+00   -0.453545808792114258E+00    0.574454138199687048E+01    0.603390220648407993E+01   -0.135978097915649414E+02   -0.150263609387009870E+06   -0.604396350544152039E+01    1
    0.303036408247828515E+01    0.179448846802830708E+01   -0.390979671478271484E+01    0.582312107086181641E+00   -0.828395366668701172E+00    0.568758144200026994E+01    0.421897050803363349E+01   -0.137368659973144531E+02   -0.147918823445406160E+06   -0.604646350544152966E+01    1
    0.278983152080893548E+01    0.227398590377569210E+00   -0.875642299652099609E+00    0.165203857421875000E+01    0.840918660163879395E+00    0.237843486845672158E+01    0.483886811200141942E+01   -0.132204575538635254E+02   -0.147374826675944671E+06   -0.604896350544152206E+01    1
    0.522071801028847760E+00    0.192508703098356726E+01   -0.199242687225341797E+01   -0.639738082885742188E+00   -0.606523513793945312E+00    0.618265126612186489E+01    0.486815757954597483E+01   -0.116060254573822021E+02   -0.147367020484019333E+06   -0.605146350544152156E+01    1
    0.471226441850066180E+00    0.229146116378188136E+01   -0.999319314956665039E+00   -0.970334291458129883E+00    0.612846016883850098E+00    0.588651710246205351E+01    0.608109125081479540E+01   -0.128218855857849121E+02   -0.147154284006848000E+06   -0.605396350544152995E+01    1
    0.605379528567075731E+01    0.136025735609233389E+01   -0.136032509803771973E+01   -0.166199398040771484E+01    0.867026567459106445E+00    0.601950277499854547E+01    0.541583032564282441E+01   -0.121459729671478271E+02   -0.143847625286062626E+06   -0.605646350544151790E+01    1
    0.290159611124455941E+01    0.619583392336368610E+00   -0.372280287742614746E+01   -0.141694855690002441E+01    0.218488216400146484E+00    0.572748931524872784E+01    0.196767338049888618E+01   -0.133058359622955322E+02   -0.142545485778562521E+06   -0.605896350544151829E+01    1
    0.500216678055524833E+00    0.465194739499509335E+01   -0.158466601371765137E+01    0.149888253211975098E+01   -0.625790715217590332E+00    0.605283542344033787E+01    0.228649332434117802E+01   -0.119249014854431152E+02   -0.140860576386894478E+06   -0.606146350544153112E+01    1
    0.851453974478840858E+00    0.315303432572305198E+01   -0.132194757461547852E+00    0.949017524719238281E+00    0.398057222366333008E+00    0.611667618620693698E+01    0.445614486267209031E+01   -0.119038751125335693E+02   -0.140448495368544915E+06   -0.606396350544153950E+01    1
    0.468090242751359931E+01    0.264787415120184422E+01   -0.286478328704833984E+01    0.465772867202758789E+00    0.619003653526306152E+00    0.607563130877137247E+01    0.102817685748815535E+01   -0.115043301582336426E+02   -0.134879624370184349E+06   -0.606646350544153368E+01    1
    0.383076522072970871E+01    0.293314198531985282E+01   -0.262026071548461914E+00   -0.365477800369262695E+00   -0.664993286132812500E+00    0.619783678844690389E+01    0.369746458754718299E+01   -0.109213755130767822E+02   -0.131136148372931901E+06   -0.606896350544153407E+01    1
    0.625476864039540281E+01    0.945453436251878832E+00   -0.282220315933227539E+01    0.640444278717041016E+00   -0.205258369445800781E+00    0.586313249164283334E+01    0.444720687125921277E+00   -0.121526026725769043E+02   -0.130590392581526714E+06   -0.607146350544153712E+01    1
    0.523320033886432689E+01    0.358014830077767376E+01   -0.327096462249755859E+01    0.573752641677856445E+00    0.917065024375915527E+00    0.626826775631248978E+01    0.148625097718834875E+01   -0.106027708053588867E+02   -0.129859528920485405E+06   -0.607396350544151886E+01    1
    0.287376385163545622E+01    0.596975734378337908E+01   -0.659157991409301758E+00   -0.126429772377014160E+01   -0.230009555816650391E-01    0.563661811301946702E+01    0.525245001449584969E+00   -0.131097857952117920E+02   -0.129384446454579098E+06   -0.607646350544150149E+01    1
    0.377311731080830093E+01    0.385945173150837428E+01   -0.389009094238281250E+01   -0.177457094192504883E+01   -0.450011491775512695E+00    0.565118195321321526E+01    0.406229575023651179E+01   -0.129687712192535400E+02   -0.128455086793393755E+06   -0.607896350544150277E+01    1
    0.421317051335454007E+01    0.236945980082035090E+01   -0.756500005722045898E+00    0.198000383377075195E+01    0.557818055152893066E+00    0.622364783211469685E+01    0.204143896143496040E+01   -0.106732780933380127E+02   -0.126715822691372567E+06   -0.608146350544151737E+01    1
    0.310172982058465507E+01    0.148639853306770342E+01   -0.394367289543151855E+01   -0.129572391510009766E+00    0.627228617668151855E+00    0.571652561380684432E+01    0.283615882382392881E+00   -0.125642328262329102E+02   -0.126248614390680159E+06   -0.608396350544153197E+01    1
    0.481171783020019550E+01    0.866985916063785611E+00   -0.164095640182495117E+01    0.104498076438903809E+01   -0.651538729667663574E+00    0.600805932969510614E+01    0.384844271468222177E+01   -0.113531680107116699E+02   -0.125312729431836924E+06   -0.608646350544153236E+01    1
    0.486407657341063082E+01    0.591385126735150823E+01   -0.315039730072021484E+01   -0.423166751861572266E+00    0.555333495140075684E+00    0.605325112655222419E+01    0.380989392845451835E+01   -0.110249345302581787E+02   -0.122204101967736671E+06   -0.608896350544152032E+01    1
    0.978118338163495138E+00    0.800793996417522441E-01   -0.283669686317443848E+01   -0.188860511779785156E+01   -0.378248333930969238E+00    0.557605990680754182E+01    0.460841129494667090E+01   -0.129852161407470703E+02   -0.121841514598912647E+06   -0.609146350544151804E+01    1
    0.609400201575100464E+01    0.394239349050521881E+00   -0.297648191452026367E+00   -0.170860219001770020E+01   -0.851611733436584473E+00    0.623940260554790527E+01    0.418763735410928728E+01   -0.103124618530273438E+02   -0.119931791710418140E+06   -0.609396350544151844E+01    1
